episode,reward,rolling_reward,length,time
62,-123.032376,-85.14916687096776,8,1.184289
63,-7.461585,-83.91603065079367,8,1.215203
64,-124.075268,-84.54351873437501,8,1.234063
65,-49.924767,-84.01092255384617,8,1.234063
66,-130.118223,-84.70951801515155,8,1.267311
67,-97.664976,-84.90288305970152,8,1.283921
68,-67.116295,-84.64131558823532,8,1.283921
69,-81.649705,-84.5979589130435,8,1.300422
70,-184.754541,-86.02876722857145,8,1.317104
71,-123.491154,-86.55640647887327,8,1.332709
72,-104.73216,-86.80884750000001,8,1.349245
73,-165.074228,-87.88097600000002,8,1.365417
74,-117.103056,-88.275868972973,8,1.381221
75,-181.927846,-89.52456200000002,8,1.391256
76,-44.201102,-88.92820068421054,8,1.407052
77,-25.798736,-88.10833750649353,8,1.428747
78,-93.333226,-88.17532325641027,8,1.440789
79,-33.646316,-87.48508265822787,8,1.456692
80,-31.281012,-86.78253177500002,8,1.470315
81,-40.17733,-86.20715891358027,8,1.487188
82,-24.619152,-85.45608565853661,8,1.50056
83,-25.405129,-84.73258015662653,8,1.50056
84,-82.78585,-84.70940479761907,8,1.527401
85,-106.301738,-84.96343224705885,8,1.533915
86,-45.992879,-84.5102862790698,8,1.550394
87,-29.238417,-83.87497743678163,8,1.566879
88,-41.325595,-83.39146172727276,8,1.566879
89,-106.235609,-83.64813753932587,8,1.599071
90,-143.3424,-84.31140712222225,8,1.613354
91,-40.042731,-83.82493815384618,8,1.61775
92,-108.996489,-84.09854196739133,8,1.633784
93,-168.631867,-85.00750245161292,8,1.650617
94,-54.89652,-84.68717285106385,8,1.66727
95,-190.592291,-85.80196356842107,8,1.685119
96,-48.384406,-85.41219734375001,8,1.705608
97,-29.625995,-84.83708185567012,8,1.721913
98,-18.864444,-84.16389167346941,8,1.73359
99,-78.20008,-84.10365115151518,8,1.748823
100,-41.280483,-83.67541947000004,8,1.750017
101,-69.110553,-83.98374072000004,8,1.767534
102,-60.680703,-84.23140950000004,8,1.78906
103,-67.793187,-83.98688839000005,8,1.801248
104,-47.519794,-83.89994831000004,8,1.818906
105,-94.014818,-84.85221120000004,8,1.835331
106,-43.108156,-83.98354864000004,8,1.853606
107,-165.18916,-83.65610366000004,8,1.868066
108,-35.385564,-83.29123496000004,8,1.884727
109,-21.159472,-83.16857962000003,8,1.901369
110,-83.189369,-83.15689304000003,8,1.901369
111,-71.980858,-82.67862754000004,8,1.930501
112,-58.257462,-82.94841733000003,8,1.947596
113,-166.196799,-83.57268936000003,8,1.958767
114,-125.816158,-83.60145640000002,8,1.977967
115,-34.837377,-83.71739764000002,8,1.995786
116,-15.008128,-83.44830142,8,2.013363
117,-46.580468,-83.4512663,8,2.033594
118,-133.884316,-83.42226411,8,2.044592
119,-180.921036,-84.81275471999999,8,2.060827
120,-64.643039,-83.50483374,8,2.074136
121,-125.971783,-83.86563139,8,2.091646
122,-175.101102,-84.28266472000001,8,2.107989
123,-110.441575,-84.14049635,8,2.123598
124,-58.869865,-84.21902812000002,8,2.146696
125,-125.084965,-84.44537285000003,8,2.160275
126,-49.460669,-84.92771237000002,8,2.182623
127,-69.767568,-85.28118497000001,8,2.204665
128,-34.634203,-84.78959488000001,8,2.216183
129,-22.623112,-84.59108949,8,2.233701
130,-96.661872,-84.18205728999999,8,2.253295
131,-270.241275,-86.01604293999999,8,2.271894
132,-139.504238,-86.5489131,8,2.287864
133,-50.048216,-85.90266745999998,8,2.302196
134,-50.15651,-85.65070508999997,8,2.32194
135,-99.480414,-84.97808697999997,8,2.334939
136,-50.353572,-83.58678316999996,8,2.352329
137,-47.938461,-82.34313322999996,8,2.374947
138,-32.204023,-81.92750054999996,8,2.388585
139,-127.672688,-82.60467262999997,8,2.412774
140,-27.673236,-82.72337750999998,8,2.424216
141,-140.629454,-83.56133812999997,8,2.451185
142,-132.861369,-83.46831641999998,8,2.465198
143,-34.582564,-82.13334681999997,8,2.486558
144,-39.108489,-82.01018185999997,8,2.505644
145,-85.970887,-82.69921287999998,8,2.519028
146,-167.023818,-83.39457894999998,8,2.536674
147,-95.017667,-83.21568275999998,8,2.55355
148,-146.489851,-84.39351521999998,8,2.564551
149,-28.927849,-84.32771978,8,2.588811
150,-44.615389,-84.27452733999999,8,2.609878
151,-146.418311,-85.25816839999997,8,2.63052
152,-118.362661,-85.61430809999996,8,2.661521
153,-109.422724,-86.10428544999996,8,2.680009
154,-29.125573,-86.04135449999995,8,2.706594
155,-167.410621,-87.26805578999996,8,2.729652
156,-91.954438,-87.67871793999997,8,2.752296
157,-210.85861,-86.33497200999996,8,2.775167
158,-59.850109,-85.99484575999998,8,2.791671
159,-19.636679,-85.80418305999996,8,2.812672
160,-72.519175,-85.27156562999996,8,2.836977
161,-96.594838,-85.97872816999995,8,2.857311
162,-84.346643,-85.59187083999997,8,2.876193
163,-7.343184,-85.59068682999998,8,2.890679
164,-188.164241,-86.23157655999998,8,2.919004
165,-60.349355,-86.33582243999997,8,2.939862
166,-53.424521,-85.56888541999999,8,2.967307
167,-118.659219,-85.77882784999998,8,2.993015
168,-28.419238,-85.39185727999998,8,3.009447
169,-96.848908,-85.54384930999998,8,3.029613
170,-149.202446,-85.18832835999997,8,3.046622
171,-142.190082,-85.37531763999998,8,3.077104
172,-62.431331,-84.95230934999998,8,3.096678
173,-165.361822,-84.95518528999999,8,3.112439
174,-125.862539,-85.04278011999999,8,3.136678
175,-36.550753,-83.58900918999998,8,3.152373
176,-78.031157,-83.92730973999997,8,3.177518
177,-90.257869,-84.57190106999995,8,3.205508
178,-184.971653,-85.48828533999995,8,3.222029
179,-101.756959,-86.16939176999995,8,3.245289
180,-122.488292,-87.08146456999995,8,3.262723
181,-96.870062,-87.64839188999994,8,3.290699
182,-200.06246,-89.40282496999994,8,3.310417
183,-236.755188,-91.51632555999993,8,3.325144
184,-103.248972,-91.72095677999992,8,3.344712
185,-100.296668,-91.66090607999993,8,3.360378
186,-118.611608,-92.38709336999993,8,3.380599
187,-35.951794,-92.45422713999993,8,3.410352
188,-263.317823,-94.67414941999992,8,3.431148
189,-135.787927,-94.96967259999992,8,3.461351
190,-110.244175,-94.63869034999992,8,3.479062
191,-44.187783,-94.68014086999992,8,3.500377
192,-37.493722,-93.96511319999992,8,3.539855
193,-9.429254,-92.37308706999993,8,3.559693
194,-39.920777,-92.22332963999992,8,3.583795
195,-65.432033,-90.9717270599999,8,3.604358
196,-22.425185,-90.71213484999991,8,3.638001
197,-42.965239,-90.8455272899999,8,3.668032
198,-12.912837,-90.78601121999989,8,3.702311
199,-120.6415,-91.21042541999988,8,3.770376
200,-7.713371,-90.87475429999988,8,3.787636
201,-116.309948,-91.34674824999988,8,3.813243
202,-50.18489,-91.24179011999988,8,3.843801
203,-133.525813,-91.89911637999988,8,3.860598
204,-30.28624,-91.72678083999989,8,3.892176
205,-66.999792,-91.4566305799999,8,3.912016
206,-101.967604,-92.04522505999988,8,3.933618
207,-88.093504,-91.27426849999989,8,3.956664
208,-75.438028,-91.67479313999989,8,3.97648
209,-65.0243,-92.11344141999989,8,4.000069
210,-84.118221,-92.1227299399999,8,4.013873
211,-148.83291,-92.89125045999988,8,4.036875
212,-31.301466,-92.6216904999999,8,4.064355
213,-9.873245,-91.0584549599999,8,4.076404
214,-78.468767,-90.58498104999991,8,4.103366
215,-123.396653,-91.47057380999992,8,4.121938
216,-48.32836,-91.80377612999992,8,4.143503
217,-196.028471,-93.29825615999991,8,4.16311
218,-94.351892,-92.90293191999992,8,4.174744
219,-150.834361,-92.60206516999992,8,4.200639
220,-130.98292,-93.26546397999991,8,4.216694
221,-61.591042,-92.6216565699999,8,4.236237
222,-127.200879,-92.1426543399999,8,4.254283
223,-150.822338,-92.5464619699999,8,4.267551
224,-125.185244,-93.20961575999989,8,4.284237
225,-70.431751,-92.6630836199999,8,4.296041
226,-19.205925,-92.36053617999988,8,4.317562
227,-123.275315,-92.8956136499999,8,4.345573
228,-20.663287,-92.7559044899999,8,4.359353
229,-133.322296,-93.86289632999991,8,4.375647
230,-182.342159,-94.71969919999991,8,4.393272
231,-142.624311,-93.4435295599999,8,4.413065
232,-50.901145,-92.5574986299999,8,4.436275
233,-80.800217,-92.8650186399999,8,4.449385
234,-199.045395,-94.3539074899999,8,4.4711
235,-49.342042,-93.85252376999989,8,4.48423
236,-224.607985,-95.5950678999999,8,4.504322
237,-93.69992,-96.0526824899999,8,4.522768
238,-126.767359,-96.99831584999988,8,4.547443
239,-125.35551,-96.97514406999989,8,4.57721
240,-38.902009,-97.08743179999986,8,4.593312
241,-94.187674,-96.62301399999987,8,4.612538
242,-164.045696,-96.93485726999987,8,4.63343
243,-261.537119,-99.20440281999987,8,4.654134
244,-194.360481,-100.75692273999987,8,4.675974
245,-200.48119,-101.90202576999987,8,4.695791
246,-2.383493,-100.25562251999987,8,4.724284
247,-90.991453,-100.21536037999988,8,4.753757
248,-84.771556,-99.59817742999986,8,4.769884
249,-127.715028,-100.58604921999988,8,4.794052
250,-162.010392,-101.75999924999988,8,4.809009
251,-5.353574,-100.34935187999989,8,4.834544
252,-35.956713,-99.52529239999988,8,4.857976
253,-151.141185,-99.94247700999989,8,4.881016
254,-103.662054,-100.6878418199999,8,4.884329
255,-89.107333,-99.9048089399999,8,4.901155
256,-130.19323,-100.2871968599999,8,4.917493
257,-172.1954,-99.90056475999991,8,4.937147
258,-227.798621,-101.58004987999989,8,4.95163
259,-43.996602,-101.82364910999989,8,4.967083
260,-73.302697,-101.8314843299999,8,4.985151
261,-29.03306,-101.15586654999989,8,5.002136
262,-120.839907,-101.52079918999988,8,5.021594
263,-172.504608,-103.17241342999986,8,5.034269
264,-54.860507,-101.83937608999986,8,5.054451
265,-99.579119,-102.23167372999986,8,5.066254
266,-225.417632,-103.95160483999986,8,5.07631
267,-83.250646,-103.59751910999987,8,5.104685
268,-41.703689,-103.73036361999986,8,5.117741
269,-121.31558,-103.97503033999986,8,5.139502
270,-22.818641,-102.71119228999987,8,5.152561
271,-59.805998,-101.88735144999988,8,5.450135
272,-118.791723,-102.45095536999989,8,5.47929
273,-51.553112,-101.31286826999987,8,5.483726
274,-149.737359,-101.55161646999989,8,5.519386
275,-205.384389,-103.2399528299999,8,5.536982
276,-125.648109,-103.71612234999989,8,5.552922
277,-113.42034,-103.94774705999991,8,5.583063
278,-11.052536,-102.2085558899999,8,5.603682
279,-89.342897,-102.0844152699999,8,5.624831
280,-48.313286,-101.34266520999991,8,5.633016
281,-12.011281,-100.4940773999999,8,5.674874
282,-128.616152,-99.77961431999991,8,5.700644
283,-110.922291,-98.52128534999993,8,5.712428
284,-110.274169,-98.59153731999993,8,5.730407
285,-66.35371,-98.25210773999991,8,5.751784
286,-77.184306,-97.83783471999992,8,5.773422
287,-114.385322,-98.62216999999991,8,5.790372
288,-85.975081,-96.84874257999992,8,5.799371
289,-175.880911,-97.24967241999994,8,5.819607
290,-33.472968,-96.48196034999994,8,5.831148
291,-160.581787,-97.64590038999994,8,5.848858
292,-155.103997,-98.82200313999994,8,5.862644
293,-74.929733,-99.47700792999994,8,5.874588
294,-68.715155,-99.76495170999995,8,5.890136
295,-39.148824,-99.50211961999996,8,5.905855
296,-117.717654,-100.45504430999996,8,5.92253
297,-137.174641,-101.39713832999996,8,5.935519
298,-244.454502,-103.71255497999996,8,5.945556
299,-158.144724,-104.08758721999997,8,5.960752
300,-138.626221,-105.39671571999997,8,5.972792
301,-148.366809,-105.71728432999997,8,5.987287
302,-52.355049,-105.73898591999996,8,6.012717
303,-65.752332,-105.06125110999996,8,6.024904
304,-56.325156,-105.32164026999997,8,6.039969
305,-32.694069,-104.97858303999996,8,6.053588
306,-115.895847,-105.11786546999996,8,6.071347
307,-43.648405,-104.67341447999996,8,6.086661
308,-232.919918,-106.24823337999995,8,6.100936
309,-11.139033,-105.70938070999995,8,6.126641
310,-135.133506,-106.21953355999995,8,6.139046
311,-27.211035,-105.00331480999995,8,6.15438
312,-118.888114,-105.87918128999995,8,6.170578
313,-99.268202,-106.77313085999992,8,6.18569
314,-43.362471,-106.42206789999993,8,6.207265
315,-50.80039,-105.69610526999993,8,6.223625
316,-32.449998,-105.53732164999994,8,6.241871
317,-28.696341,-103.86400034999996,8,6.257928
318,-57.412501,-103.49460643999996,8,6.271733
319,-63.931478,-102.62557760999997,8,6.287536
320,-115.957679,-102.47532519999996,8,6.298882
321,-167.816898,-103.53758375999995,8,6.312838
322,-65.349455,-102.91906951999994,8,6.328902
323,-196.153366,-103.37237979999995,8,6.343468
324,-101.478069,-103.13530804999995,8,6.360481
325,-59.527646,-103.02626699999995,8,6.368466
326,-126.617208,-104.10037982999995,8,6.391449
327,-139.222975,-104.25985642999994,8,6.417078
328,-125.345148,-105.30667503999996,8,6.431834
329,-60.286744,-104.57631951999994,8,6.45476
330,-121.800114,-103.97089906999994,8,6.468325
331,-50.680758,-103.05146353999994,8,6.483809
332,-147.031375,-104.01276583999996,8,6.503358
333,-79.367246,-103.99843612999996,8,6.514902
334,-203.395147,-104.04193364999996,8,6.535926
335,-107.986901,-104.62838223999995,8,6.556021
336,-208.260155,-104.46490393999994,8,6.57382
337,-45.773702,-103.98564175999996,8,6.590132
338,-15.474242,-102.87271058999997,8,6.593645
339,-47.467321,-102.09382869999997,8,6.625498
340,-138.442906,-103.08923766999999,8,6.634358
341,-55.837916,-102.70574008999998,8,6.655875
342,-42.295594,-101.48823906999998,8,6.683494
343,-25.90264,-99.13189427999998,8,6.696594
344,-25.93701,-97.44765956999998,8,6.714698
345,-75.76853,-96.20053296999997,8,6.732473
346,-24.196474,-96.41866277999998,8,6.760115
347,-120.312028,-96.71186852999998,8,6.789252
348,-110.562962,-96.96978258999998,8,6.806905
349,-38.429167,-96.07692397999998,8,6.819364
350,-137.817633,-95.83499638999997,8,6.835707
351,-56.403135,-96.34549199999998,8,6.858373
352,-174.475411,-97.73067897999998,8,6.889923
353,-125.998241,-97.47924953999997,8,6.900109
354,-34.11539,-96.78378289999996,8,6.916717
355,-139.667586,-97.28938542999997,8,6.932372
356,-35.186515,-96.33931827999996,8,6.949369
357,-20.280218,-94.82016645999994,8,6.964303
358,-54.140999,-93.08359023999994,8,6.968322
359,-109.186557,-93.73548978999996,8,6.993016
360,-84.135839,-93.84382120999997,8,7.011767
361,-178.954877,-95.34303937999998,8,7.029574
362,-197.72681,-96.11190840999998,8,7.045369
363,-36.968263,-94.75654495999999,8,7.059405
364,-92.846695,-95.13640684,8,7.084918
365,-74.453071,-94.88514636,8,7.098881
366,-126.463357,-93.89560361,8,7.116225
367,-23.375221,-93.29684936,8,7.134732
368,-35.879846,-93.23861093,8,7.138767
369,-96.603328,-92.99148840999999,8,7.156728
370,-16.512753,-92.92842952999999,8,7.178267
371,-95.510977,-93.28547932,8,7.186026
372,-54.028857,-92.63785065999998,8,7.215193
373,-67.858367,-92.80090321,8,7.233442
374,-83.348981,-92.13701942999998,8,7.249442
375,-9.317928,-90.17635481999997,8,7.265363
376,-80.206568,-89.72193940999998,8,7.281196
377,-51.360171,-89.10133771999998,8,7.310499
378,-144.424067,-90.43505302999998,8,7.316527
379,-111.220338,-90.65382743999997,8,7.346526
380,-103.406561,-91.20476018999996,8,7.3667
381,-16.950987,-91.25415724999998,8,7.391984
382,-56.801508,-90.53601080999996,8,7.41859
383,-47.776839,-89.90455628999996,8,7.434821
384,-110.688033,-89.90869492999997,8,7.461976
385,-94.927233,-90.19443015999997,8,7.469743
386,-129.674598,-90.71933307999998,8,7.485817
387,-177.817801,-91.35365786999996,8,7.501471
388,-42.489354,-90.91880059999995,8,7.517459
389,-12.576143,-89.28575291999996,8,7.542299
390,-96.014614,-89.91116937999996,8,7.561594
391,-64.027284,-88.94562434999996,8,7.58375
392,-115.915582,-88.55374019999995,8,7.603884
393,-186.555773,-89.67000059999995,8,7.617291
394,-22.620927,-89.20905831999995,8,7.641742
395,-93.727714,-89.75484721999996,8,7.658741
396,-49.069284,-89.06836351999995,8,7.691771
397,-55.87348,-88.25535190999996,8,7.717077
398,-175.894001,-87.56974689999996,8,7.730077
399,-80.550656,-86.79380621999995,8,7.747072
400,-60.815791,-86.01570191999996,8,7.760888
401,-168.569557,-86.21772939999997,8,7.790586
402,-18.64736,-85.88065250999998,8,7.815368
403,-39.655438,-85.61968356999998,8,7.829677
404,-96.899043,-86.02542243999997,8,7.852372
405,-84.477764,-86.54325938999996,8,7.869025
406,-97.132688,-86.35562779999997,8,7.893312
407,-140.707539,-87.32621913999996,8,7.912902
408,-225.144281,-87.24846276999997,8,7.922677
409,-54.39664,-87.68103883999999,8,7.939293
410,-57.26005,-86.90230428,8,7.955882
411,-89.894827,-87.52914219999998,8,7.972517
412,-23.864793,-86.57890899,8,7.990644
413,-159.820058,-87.18442755,8,8.005886
414,-237.262017,-89.12342300999998,8,8.02006
415,-160.613958,-90.22155868999998,8,8.036754
416,-123.708963,-91.13414833999997,8,8.051148
417,-117.514777,-92.02233269999996,8,8.072006
418,-130.177881,-92.74998649999996,8,8.084056
419,-51.224666,-92.62291837999996,8,8.097817
420,-24.730714,-91.71064872999996,8,8.111317
421,-85.584681,-90.88832655999997,8,8.131021
422,-51.24822,-90.74731420999997,8,8.142808
423,-75.519225,-89.54097279999996,8,8.142808
424,-21.605025,-88.74224235999996,8,8.160478
425,-62.107847,-88.76804436999996,8,8.176635
426,-137.699062,-88.87886290999995,8,8.190503
427,-109.676883,-88.58340198999994,8,8.210393
428,-120.807147,-88.53802197999994,8,8.22042
429,-68.747816,-88.62263269999993,8,8.238229
430,-94.596151,-88.35059306999992,8,8.238229
431,-81.072363,-88.65450911999991,8,8.253944
432,-103.38333,-88.21802866999991,8,8.269976
433,-40.916617,-87.83352237999992,8,8.291123
434,-100.109541,-86.80066631999993,8,8.305709
435,-110.883607,-86.82963337999992,8,8.314709
436,-123.345366,-85.98048548999992,8,8.334743
437,-168.25457,-87.2052941699999,8,8.350306
438,-45.967354,-87.51022528999991,8,8.364308
439,-47.892085,-87.5144729299999,8,8.380196
440,-67.627886,-86.8063227299999,8,8.385122
441,-73.291644,-86.9808600099999,8,8.396166
442,-41.184613,-86.96975019999991,8,8.41234
443,-21.398176,-86.92470555999991,8,8.429985
444,-96.666413,-87.63199958999992,8,8.459843
445,-41.253477,-87.28684905999994,8,8.487748
446,-63.361176,-87.67849607999993,8,8.507329
447,-87.942267,-87.35479846999993,8,8.52298
448,-74.832285,-86.99749169999994,8,8.535024
449,-162.926227,-88.24246229999993,8,8.54881
450,-154.795989,-88.41224585999993,8,8.554574
451,-77.966878,-88.62788328999991,8,8.5703
452,-115.607088,-88.03920005999993,8,8.599665
453,-21.81865,-86.99740414999992,8,8.612921
454,-57.094738,-87.22719762999992,8,8.626972
455,-49.782234,-86.32834410999993,8,8.638758
456,-179.865976,-87.77513871999992,8,8.653543
457,-153.77131,-89.11004963999993,8,8.673715
458,-37.626476,-88.94490440999992,8,8.686643
459,-204.418828,-89.89722711999991,8,8.705605
460,-6.162037,-89.11748909999991,8,8.716416
461,-51.734339,-87.84528371999991,8,8.729481
462,-45.112916,-86.31914477999992,8,8.745476
463,-126.865027,-87.21811241999991,8,8.756845
464,-31.905051,-86.60869597999991,8,8.783808
465,-43.552086,-86.2996861299999,8,8.796913
466,-17.283213,-85.2078846899999,8,8.813431
467,-142.737508,-86.4015075599999,8,8.833725
468,-55.436778,-86.59707687999989,8,8.851723
469,-38.906818,-86.0201117799999,8,8.870124
470,-99.652519,-86.85150943999989,8,8.885765
471,-17.288226,-86.06928192999989,8,8.908469
472,-20.339612,-85.7323894799999,8,8.936725
473,-59.307827,-85.6468840799999,8,8.951379
474,-36.458607,-85.1779803399999,8,8.971107
475,-126.799171,-86.35279276999991,8,8.985769
476,-86.520523,-86.4159323199999,8,9.005985
477,-169.542051,-87.5977511199999,8,9.022691
478,-166.53645,-87.8188749499999,8,9.039393
479,-7.952304,-86.78619460999991,8,9.060893
480,-33.105678,-86.08318577999991,8,9.072661
481,-210.836235,-88.02203825999992,8,9.089298
482,-52.984926,-87.9838724399999,8,9.106848
483,-106.708945,-88.5731934999999,8,9.127872
484,-46.685063,-87.93316379999992,8,9.152406
485,-48.82075,-87.47209896999992,8,9.166035
486,-26.164073,-86.43699371999992,8,9.184759
487,-63.691577,-85.29573147999992,8,9.202412
488,-45.228038,-85.32311831999992,8,9.20579
489,-89.510515,-86.09246203999992,8,9.239383
490,-69.85718,-85.83088769999993,8,9.253494
491,-112.998509,-86.32059994999992,8,9.271496
492,-20.96437,-85.37108782999992,8,9.283498
493,-82.801833,-84.33354842999992,8,9.293544
494,-40.214569,-84.50948484999992,8,9.2993
495,-130.001443,-84.8722221399999,8,9.315264
496,-40.217127,-84.78370056999991,8,9.33519
497,-104.94773,-85.2744430699999,8,9.359506
498,-65.751343,-84.1730164899999,8,9.371047
499,-103.461239,-84.4021223199999,8,9.386833
500,-86.723627,-84.6612006799999,8,9.398613
501,-155.331602,-84.52882112999988,8,9.418422
502,-58.972476,-84.9320722899999,8,9.439397
503,-132.446824,-85.8599861499999,8,9.45587
504,-30.789307,-85.1988887899999,8,9.477654
505,-115.879278,-85.51290392999991,8,9.491076
506,-43.089102,-84.9724680699999,8,9.504876
507,-156.900749,-85.13440016999989,8,9.528713
508,-40.934651,-83.29230386999988,8,9.545
509,-148.540752,-84.23374498999989,8,9.567159
510,-60.963043,-84.27077491999988,8,9.583648
511,-48.398413,-83.85581077999989,8,9.597969
512,-45.129773,-84.06846057999988,8,9.61377
513,-71.774571,-83.18800570999989,8,9.629791
514,-42.082475,-81.23621028999987,8,9.645792
515,-147.572224,-81.10579294999988,8,9.661615
516,-37.213324,-80.24083655999989,8,9.689953
517,-61.485971,-79.68054849999989,8,9.709721
518,-34.505975,-78.72382943999989,8,9.7236
519,-56.583972,-78.77742249999989,8,9.738865
520,-23.02017,-78.76031705999989,8,9.75632
521,-22.304185,-78.12751209999989,8,9.783771
522,-40.68075,-78.02183739999988,8,9.824066
523,-160.07514,-78.86739654999988,8,9.847526
524,-164.244814,-80.29379443999989,8,9.870528
525,-124.579282,-80.91850878999988,8,9.884794
526,-90.93509,-80.45086906999988,8,9.908583
527,-143.98533,-80.79395353999989,8,9.947174
528,-62.063104,-80.20651310999988,8,9.966895
529,-58.843479,-80.10746973999989,8,9.986564
530,-168.417703,-80.84568525999988,8,10.006316
531,-139.913918,-81.43410080999988,8,10.0402
532,-25.749514,-80.65776264999988,8,10.065541
533,-81.53702,-81.06396667999988,8,10.084906
534,-131.584914,-81.37872040999987,8,10.106592
535,-51.413891,-80.78402324999988,8,10.122442
536,-99.63628,-80.54693238999988,8,10.186364
537,-112.177602,-79.98616270999987,8,10.211307
538,-14.734661,-79.67383577999988,8,10.249948
539,-49.479976,-79.68971468999987,8,10.288748
540,-73.292345,-79.74635927999987,8,10.312976
541,-41.52499,-79.42869273999987,8,10.340898
542,-15.228614,-79.16913274999986,8,10.373239
543,-97.54641,-79.93061508999986,8,10.396266
544,-7.990072,-79.04385167999986,8,10.429191
545,-51.491903,-79.14623593999985,8,10.452166
546,-47.364624,-78.98627041999985,8,10.479323
547,-65.413669,-78.76098443999985,8,10.508922
548,-134.91618,-79.36182338999984,8,10.524801
549,-17.909255,-77.91165366999984,8,10.542975
550,-46.444956,-76.82814333999984,8,10.555634
551,-22.839336,-76.27686791999984,8,10.575182
552,-117.155792,-76.29235495999984,8,10.603638
553,-241.431957,-78.48848802999983,8,10.620772
554,-44.241361,-78.35995425999984,8,10.638899
555,-237.681375,-80.23894566999984,8,10.65186
556,-66.48053,-79.10509120999984,8,10.672997
557,-129.947932,-78.86685742999984,8,10.692999
558,-180.676396,-80.29735662999983,8,10.710703
559,-105.289198,-79.30606032999984,8,10.727638
560,-50.180518,-79.74624513999984,8,10.741522
561,-10.296722,-79.33186896999985,8,10.757721
562,-81.037916,-79.69111896999985,8,10.773482
563,-110.393966,-79.52640835999983,8,10.792068
564,-92.29453,-80.13030314999985,8,10.812067
565,-85.082763,-80.54560991999985,8,10.830153
566,-54.269457,-80.91547235999985,8,10.847856
567,-82.818766,-80.31628493999986,8,10.866112
568,-53.108297,-80.29300012999985,8,10.878709
569,-220.312097,-82.10705291999986,8,10.893377
570,-63.203856,-81.74256628999986,8,10.908124
571,-157.918074,-83.14886476999986,8,10.930406
572,-30.294875,-83.24841739999985,8,10.953257
573,-23.102413,-82.88636325999985,8,10.967149
574,-170.921776,-84.23099494999984,8,10.985767
575,-85.937483,-83.82237806999983,8,10.999456
576,-158.120438,-84.53837721999984,8,11.012672
577,-62.72578,-83.47021450999983,8,11.036669
578,-29.422063,-82.09907063999985,8,11.054465
579,-75.094945,-82.77049704999985,8,11.071571
580,-207.730534,-84.51674560999986,8,11.087235
581,-159.00144,-83.99839765999985,8,11.106784
582,-206.731592,-85.53586431999986,8,11.126241
583,-96.424183,-85.43301669999984,8,11.139762
584,-106.281774,-86.02898380999983,8,11.147797
