#{"t_start": 1779524107.8075707, "env_id": "None"}
r,l,t
-145.207825,8,118.404522
-5.886497,8,118.420578
-25.290453,8,118.446048
-3.851448,8,118.454043
3.335353,8,118.470081
-31.67103,8,118.482126
-48.417666,8,118.487803
-35.666763,8,118.509704
-25.390661,8,118.519798
-32.989499,8,118.535792
-31.07244,8,118.548991
-106.511405,8,118.558992
-33.413761,8,118.56299
-36.118756,8,118.578761
-26.043578,8,118.594795
-48.287405,8,118.616584
-4.824439,8,118.62637
2.717496,8,118.64416
-29.354785,8,118.654191
-60.370289,8,118.669168
1.938474,8,118.682823
-30.565169,8,118.694861
-121.212947,8,118.712662
3.435222,8,118.723059
-73.689461,8,118.738114
-24.736044,8,118.753911
0.359148,8,118.767598
-24.652258,8,118.78836
-1.488993,8,118.799361
-52.23349,8,118.815117
-133.076302,8,118.833011
-7.120334,8,118.844771
-30.881464,8,118.860797
-68.036548,8,118.872569
-9.557945,8,118.889645
-105.332138,8,118.90431
-92.727893,8,118.91736
0.452704,8,118.93488
-10.421468,8,118.944894
-26.147012,8,118.958657
-13.111583,8,118.979557
-88.35138,8,118.990765
-80.440199,8,119.00693
-31.071962,8,119.01593
-136.726427,8,119.036827
-56.416941,8,119.050865
3.056154,8,119.062627
-3.641801,8,119.078129
-32.66523,8,119.087881
3.400236,8,119.103422
0.100938,8,119.116659
-143.629199,8,119.128895
-190.014592,8,119.152745
-24.871221,8,119.166535
1.158478,8,120.041477
-94.938267,8,120.054478
-19.33689,8,120.063478
-24.775498,8,120.07569
-2.42027,8,120.085887
-79.490074,8,120.098545
9.718608,8,120.110816
-26.449364,8,120.121518
-6.24918,8,120.135135
-39.568702,8,120.142609
-184.205553,8,120.158586
-4.264057,8,120.174337
-47.569447,8,120.20439
-61.931337,8,120.220086
-100.129587,8,120.235988
-118.617188,8,120.253707
-100.460277,8,120.270807
-3.384567,8,120.285716
-9.352401,8,120.304058
-14.363831,8,120.313059
1.884033,8,120.328747
-182.467111,8,120.335899
-4.969838,8,120.35687
1.621323,8,120.38103
-29.075859,8,120.385963
5.803989,8,120.415923
-19.078253,8,120.435979
-83.649984,8,120.44979
4.074651,8,120.464434
5.844675,8,120.472423
5.337049,8,120.487227
-100.320295,8,120.504566
-62.929881,8,120.504566
-20.65064,8,120.527245
-75.372136,8,120.536925
1.798078,8,120.550432
-7.590798,8,120.55244
-9.744986,8,120.56836
-1.528657,8,120.590969
-61.74127,8,120.605256
-55.738708,8,120.617752
0.778763,8,120.631548
-60.462659,8,120.641634
-10.897634,8,120.653265
3.772112,8,120.665019
1.434895,8,120.677349
-146.849885,8,120.68484
-76.289211,8,120.697555
-36.311503,8,120.715783
-148.892748,8,120.720336
-25.977718,8,120.737709
0.322276,8,120.748691
0.312469,8,120.756375
-25.030328,8,120.768393
-1.352294,8,120.776404
-60.762699,8,120.782151
-60.8356,8,120.799977
-1.807152,8,120.80973
-4.420497,8,120.825804
-22.134001,8,120.836393
-79.458373,8,120.847391
-56.846941,8,120.864012
-133.67985,8,120.874921
-5.352057,8,120.888171
6.895218,8,120.897172
-6.728785,8,120.912431
9.289029,8,120.933133
-21.943239,8,120.943694
-10.95686,8,120.95105
-182.685474,8,120.968906
5.29563,8,120.98066
-112.290475,8,120.994315
-13.085562,8,121.00407
-60.462632,8,121.023319
-105.281605,8,121.034999
-28.569921,8,121.050129
-150.839589,8,121.063129
-34.317825,8,121.073305
0.690477,8,121.086766
-2.56938,8,121.095433
-182.487234,8,121.109473
1.125571,8,121.120892
-33.12899,8,121.130064
-34.482462,8,121.145029
-15.285328,8,121.158734
-17.767247,8,121.158734
-42.845101,8,121.18801
-6.075778,8,121.18801
-5.191308,8,121.203782
-25.59682,8,121.222174
-102.993543,8,121.224169
-161.921488,8,121.247992
-18.704411,8,121.257486
-7.972089,8,121.275759
-5.388297,8,121.285912
-1.228368,8,121.298011
-31.146778,8,121.302746
-91.612989,8,121.31969
-70.706616,8,121.336123
-35.794135,8,121.352088
3.615926,8,121.352088
3.5267,8,121.36817
-45.270691,8,121.385914
-135.322962,8,121.401747
-146.10489,8,121.402558
-5.858511,8,121.426844
6.289441,8,121.442597
-69.754898,8,121.451448
4.089243,8,121.453454
-0.142614,8,121.47089
0.40932,8,121.493051
-84.41657,8,121.51006
-87.581853,8,121.521206
-20.013809,8,121.534549
-0.935747,8,121.545554
-35.932117,8,121.547565
-53.631104,8,121.563347
-15.082683,8,121.581349
-71.121901,8,121.595189
-104.954783,8,121.604054
-31.426321,8,121.620384
-148.01621,8,121.626382
-13.406374,8,121.642247
-59.053822,8,121.658032
-2.34815,8,121.672004
-224.7225,8,121.673842
-39.669349,8,121.703359
-44.225023,8,121.705467
-32.942981,8,121.727822
-17.665016,8,121.734793
0.15734,8,121.750605
-16.168392,8,121.766684
-9.377432,8,121.770263
-4.295415,8,121.78731
-46.967333,8,121.803937
-97.911752,8,121.817075
-3.966624,8,121.835395
-142.040855,8,121.844492
-44.530641,8,121.8607
-39.093145,8,121.8607
-139.433132,8,121.878906
-22.033373,8,121.903855
-32.167705,8,121.918308
-24.414296,8,121.93341
0.68983,8,121.944634
-29.223905,8,121.959623
-25.514499,8,121.972054
-46.65052,8,121.980052
5.601282,8,121.996393
-123.343982,8,122.00533
-0.522227,8,122.015558
-65.762186,8,122.031534
-23.90441,8,122.047623
6.653061,8,122.060806
-65.538017,8,122.069845
-79.925816,8,122.079594
-24.663332,8,122.097372
-75.424954,8,122.101116
-1.388966,8,122.111552
10.022605,8,122.127243
-3.184044,8,122.15238
-86.375825,8,122.17138
-97.225052,8,122.172477
-20.099729,8,122.188699
-57.606847,8,122.204648
-8.273622,8,122.204648
-65.380849,8,122.219886
-229.068922,8,122.242465
9.124087,8,122.259785
-37.937167,8,122.271793
-85.951798,8,122.284958
-1.239503,8,122.285764
1.317964,8,122.303871
-1.136205,8,122.319492
-64.916186,8,122.338156
-130.522176,8,122.355386
-17.935636,8,122.355386
5.837726,8,122.367904
-0.428111,8,122.385964
-90.658706,8,122.402753
-0.110762,8,122.418859
-18.226841,8,122.421386
-157.115013,8,122.437031
-11.487295,8,122.457147
-181.929754,8,122.467187
-52.157816,8,122.48873
-40.669458,8,122.509318
-2.976801,8,122.521571
-8.366161,8,122.538097
-11.844152,8,122.538565
-50.008701,8,122.571319
-11.303578,8,122.590431
-69.581025,8,122.594434
-3.773265,8,122.61252
-39.158422,8,122.626644
-142.760969,8,122.642804
-145.023101,8,122.675193
-91.699084,8,122.675193
-2.833737,8,122.709866
2.762146,8,122.720398
-38.60959,8,122.738083
-22.886122,8,122.755813
-6.317943,8,122.767933
-28.687387,8,122.80838
-21.133761,8,122.817524
-56.422506,8,122.843177
-7.547142,8,122.855706
-47.071735,8,122.865462
-83.945901,8,122.880186
-31.709288,8,122.890762
0.737639,8,122.906928
-27.540159,8,122.93234
-27.75277,8,122.944949
-38.424515,8,122.961221
-93.847454,8,122.978468
-21.745213,8,122.99602
-101.302923,8,123.017336
-79.307941,8,123.03279
-56.404575,8,123.04979
-137.324869,8,123.060791
-42.345684,8,123.07697
-38.478292,8,123.091422
-42.127525,8,123.108197
-69.261501,8,123.130436
-106.389392,8,123.141421
-9.312692,8,123.15755
-2.098589,8,123.173091
-15.303428,8,123.185108
-99.081403,8,123.188854
-24.377804,8,123.20483
-69.123509,8,123.21999
-20.593294,8,123.239153
-80.468688,8,123.251154
-34.721511,8,123.25816
-28.994736,8,123.274011
-38.329967,8,123.287761
-37.306756,8,123.307009
-74.412425,8,123.320777
-98.961254,8,123.33619
9.998494,8,123.33619
-115.060452,8,123.369028
-95.330131,8,123.369028
2.140704,8,123.385962
-62.128886,8,123.402695
1.91156,8,123.418958
-100.541159,8,123.421872
-29.414671,8,123.43771
-121.232487,8,123.455075
-21.467226,8,123.471095
-65.896643,8,123.488387
-96.450404,8,123.506764
6.724993,8,123.521021
-38.523313,8,123.536483
-22.097452,8,123.552673
-123.430306,8,123.563763
-49.989461,8,123.578772
-87.683854,8,123.584678
-20.539796,8,123.600735
-56.836149,8,123.619881
-40.118794,8,123.632498
-38.482438,8,123.632498
-8.119729,8,123.665915
-0.343375,8,123.673005
-42.56333,8,123.693432
-17.904992,8,123.704918
-34.417538,8,123.72084
-32.160682,8,123.72084
-33.925656,8,123.73882
-129.921795,8,123.752923
-28.443364,8,123.770075
-45.984265,8,123.782071
1.00066,8,123.795391
-93.59258,8,123.801399
-4.815028,8,123.824602
-1.263167,8,123.834337
4.241893,8,123.845418
-42.306887,8,123.861222
-6.032942,8,123.876322
-52.187685,8,123.890434
-10.643878,8,123.891434
-27.86882,8,123.907204
-13.956623,8,123.922601
-9.586338,8,123.93848
-15.78584,8,123.954326
-17.312964,8,123.971301
-11.774161,8,123.990392
-68.042875,8,124.005879
-1.259849,8,124.019801
-40.01587,8,124.033262
-85.021291,8,124.051697
-5.974537,8,124.053491
0.290435,8,124.082792
-55.578324,8,124.0938
-102.221593,8,124.107791
-28.443342,8,124.109806
-15.755875,8,124.125961
-27.672522,8,124.151089
-13.834808,8,124.157842
-7.450682,8,124.179275
-7.260367,8,124.18999
-6.796288,8,124.207024
-32.569386,8,124.220025
-15.135808,8,124.220025
-34.064547,8,124.246871
-74.571322,8,124.251895
-121.609665,8,124.272017
-22.240806,8,124.287761
-43.408688,8,124.287761
-1.680068,8,124.316173
-16.303506,8,124.328177
-61.023584,8,124.342537
-36.557437,8,124.358499
-22.965438,8,124.375926
-61.200139,8,124.392718
7.253557,8,124.402733
-21.56763,8,124.402733
-2.654518,8,124.420923
-23.426083,8,124.43799
-3.675295,8,124.453009
-14.773382,8,124.465042
-23.755833,8,124.468798
-147.719028,8,124.487395
5.87549,8,124.504342
-22.396039,8,124.529416
-38.929671,8,124.541408
-99.451736,8,124.556496
-44.414099,8,124.574675
-64.800009,8,124.586393
-24.798491,8,124.601919
-153.544475,8,124.612949
0.813037,8,124.626546
-17.489192,8,124.641542
-61.693997,8,124.652923
-40.798778,8,124.666684
-154.775629,8,124.678721
-73.52856,8,124.696513
-94.065088,8,124.714177
-75.713938,8,124.72797
-65.639277,8,124.741826
-97.160958,8,124.751042
0.563648,8,124.766792
-8.789683,8,124.782551
-93.069029,8,124.794595
0.327628,8,124.812551
-5.146447,8,124.824408
-32.257475,8,124.837843
-45.57946,8,124.852043
-17.773115,8,124.866937
-49.078537,8,124.891587
-19.076256,8,124.902294
-90.906441,8,124.923378
-45.569727,8,124.944179
-51.700567,8,124.956038
-20.854499,8,124.970037
-5.071619,8,124.982046
-24.129433,8,124.999244
-108.964329,8,125.016939
-89.915711,8,125.037104
-34.855285,8,125.061033
1.547551,8,125.076033
-32.83891,8,125.098795
-22.803794,8,125.123426
2.830699,8,125.142647
-32.409293,8,125.159167
-11.159308,8,125.168149
-116.962003,8,125.190264
-57.854668,8,125.201761
-3.271915,8,125.215494
-13.521016,8,125.247203
1.634859,8,125.25324
0.309054,8,125.2707
-5.591758,8,125.293654
-57.675244,8,125.303131
-17.715011,8,125.320036
-9.03802,8,125.338005
-85.144018,8,125.357373
-29.602766,8,125.373142
-130.015071,8,125.38437
-27.356402,8,125.400636
-85.641449,8,125.406722
-27.414423,8,125.421583
-110.804003,8,125.437716
-81.199912,8,125.459098
-17.527246,8,125.468859
-11.837423,8,125.48687
-34.500939,8,125.501759
-70.61177,8,125.516342
-15.624616,8,125.52206
-24.166986,8,125.53742
-25.387696,8,125.552857
-8.225176,8,125.578054
-23.530219,8,125.592229
-49.678636,8,125.60423
2.101402,8,125.619558
-105.859621,8,125.625557
-35.397446,8,125.643509
-37.047728,8,125.653699
-1.674033,8,125.653699
-119.521607,8,125.689611
-25.647222,8,125.698614
-117.77321,8,125.711715
-74.991335,8,125.726776
1.896574,8,125.727781
-61.547078,8,125.743902
-132.13556,8,125.759789
-43.517469,8,125.773286
-17.904416,8,125.786784
-113.181988,8,125.800804
-19.558603,8,125.806898
-51.189309,8,125.825849
-9.009008,8,125.841067
-19.950145,8,125.861094
3.240242,8,125.868778
-52.124847,8,125.877051
-31.234476,8,125.892848
5.848805,8,125.908813
-6.732678,8,125.908813
-50.701082,8,125.924618
-5.644534,8,125.946407
-128.519388,8,125.954513
-33.411759,8,125.970363
-166.811488,8,125.986374
-136.659622,8,125.986374
-14.383053,8,126.020298
-11.369365,8,126.022871
-22.472116,8,126.034489
0.725714,8,126.062693
-6.866254,8,126.072964
-120.777668,8,126.078963
0.790453,8,126.095041
-16.099359,8,126.114827
-198.236209,8,126.129049
-20.777079,8,126.141979
-14.225769,8,126.155997
-34.184272,8,126.166883
-26.964192,8,126.180679
-23.755191,8,126.201722
-7.075528,8,126.213234
-71.717785,8,126.222238
-28.003649,8,126.245152
0.262278,8,126.26093
-77.408025,8,126.27602
-33.103253,8,126.285911
-21.704856,8,126.302373
-51.218397,8,126.313002
3.729304,8,126.327932
-3.941413,8,126.346636
-118.935866,8,126.35964
-4.248859,8,126.380049
-62.351685,8,126.392591
1.062488,8,126.402446
2.010083,8,126.420914
-20.28139,8,126.434905
-25.419905,8,126.453716
-32.708881,8,126.46573
1.490579,8,126.481841
-223.012069,8,126.497842
-88.770589,8,126.504456
-78.260472,8,126.521272
-60.095842,8,126.538091
-2.782676,8,126.553416
-4.487563,8,126.575488
-6.496148,8,126.586636
-44.677616,8,126.601945
-5.889314,8,126.609993
-196.936498,8,126.627639
-102.629592,8,126.641418
-79.166453,8,126.653422
-18.908307,8,126.671189
-4.552604,8,126.672932
-1.334304,8,126.689087
5.296186,8,126.709528
-15.958619,8,126.726462
-0.549898,8,126.744351
-184.257737,8,126.751347
-163.497663,8,126.767463
-47.568828,8,126.787409
-212.889428,8,126.799378
-26.045443,8,126.811511
7.440464,8,126.820693
-43.681877,8,126.828692
8.093165,8,126.846503
-21.271114,8,126.857999
-58.90242,8,126.867552
-10.469097,8,126.875908
-3.938682,8,126.891871
-60.303307,8,126.91694
-8.246256,8,126.932838
3.004917,8,126.937843
-42.161231,8,126.953506
4.862561,8,126.971506
-65.408796,8,126.99129
-119.494187,8,127.001481
-22.976311,8,127.001481
-41.38602,8,127.028924
-11.443125,8,127.042161
-18.329184,8,127.055333
-40.628383,8,127.064447
-125.841171,8,127.082448
-12.416321,8,127.093448
-2.666152,8,127.112746
-51.628744,8,127.125921
-38.590384,8,127.143988
1.756663,8,127.165084
-177.893495,8,127.175712
-95.62979,8,127.192778
-132.138925,8,127.210241
-7.025244,8,127.222446
9.591615,8,127.236835
-88.499868,8,127.251464
-64.149224,8,127.267217
-9.277907,8,127.291395
-28.555806,8,127.308962
-113.871056,8,127.331818
5.279727,8,127.346318
-15.417993,8,127.362102
-22.517148,8,127.376002
-0.946376,8,127.401735
-22.231536,8,127.425654
-4.289756,8,127.440219
-94.311007,8,127.462863
-59.40065,8,127.483857
-2.03547,8,127.496316
-3.82683,8,127.528174
-21.372037,8,127.538195
-14.010451,8,127.572019
-61.351675,8,127.593118
-53.735481,8,127.60581
-33.981179,8,127.627305
-7.18136,8,127.641265
-20.939546,8,127.656973
-157.052766,8,127.692944
-1.237161,8,127.703943
-29.286727,8,127.71967
3.807292,8,127.735409
-7.111656,8,127.754127
-37.461796,8,127.770254
-33.203652,8,127.795758
-4.010219,8,127.813194
-8.070111,8,127.82749
-120.741128,8,127.843493
-9.551909,8,127.851403
-60.842708,8,127.867444
-44.536192,8,127.887411
-93.103321,8,127.899166
-51.729779,8,127.91747
-148.913272,8,127.92247
-14.063861,8,127.938209
2.810372,8,127.964152
-12.453659,8,127.969638
-30.933328,8,127.985589
-28.44093,8,128.001694
-4.613217,8,128.001694
-57.241461,8,128.031964
1.685379,8,128.031964
-8.697319,8,128.059827
-27.691403,8,128.074201
-5.928266,8,128.089396
5.568257,8,128.104542
-40.915846,8,128.114542
-2.513267,8,128.13082
-2.185414,8,128.154642
-36.107214,8,128.157661
-45.94428,8,128.174388
-61.029692,8,128.191607
-42.308437,8,128.205694
-55.04951,8,128.223391
-66.603631,8,128.223391
0.557474,8,128.249487
-7.217765,8,128.25048
-3.414784,8,128.270992
-49.197983,8,128.286326
-142.194066,8,128.30253
-37.808367,8,128.326058
-5.380877,8,128.336968
-1.906037,8,128.352417
-94.361072,8,128.367469
-133.450259,8,128.369055
-74.345638,8,128.385908
-111.065143,8,128.404178
-80.147666,8,128.420836
-27.15998,8,128.438055
-53.365007,8,128.448253
-18.020967,8,128.461846
-83.365532,8,128.471321
-4.3371,8,128.486865
-79.916236,8,128.505382
-18.02439,8,128.519166
-7.744789,8,128.521667
-71.290217,8,128.543003
-143.616747,8,128.556003
3.84643,8,128.569139
-15.409814,8,128.581134
-120.278429,8,128.594137
-4.445896,8,128.594137
-11.559074,8,128.626013
-109.238271,8,128.626013
4.503707,8,128.654026
-2.034479,8,128.672793
-50.277811,8,128.675589
-4.215426,8,128.690577
-2.715138,8,128.703844
-86.451321,8,128.719616
-2.913793,8,128.735502
-6.056956,8,128.753583
-13.690194,8,128.770957
-153.321543,8,128.781967
-31.530378,8,128.787233
-97.447093,8,128.797846
-11.531728,8,128.819613
-8.478399,8,128.839647
-9.763102,8,128.858447
-2.062539,8,128.868356
-1.669997,8,128.884208
-26.727217,8,128.887328
-138.074101,8,128.899946
-7.569939,8,128.915953
-40.468842,8,128.932045
-103.282241,8,128.947905
-239.484883,8,128.947905
-60.123374,8,128.970698
-105.875015,8,128.987438
-174.746744,8,129.001054
-18.576497,8,129.017082
-36.367039,8,129.017082
-99.52483,8,129.033039
-2.216575,8,129.053885
-19.614893,8,129.078646
-58.533609,8,129.093524
-31.297412,8,129.101526
-40.321456,8,129.117589
-41.071081,8,129.133687
-49.597455,8,129.145325
-7.883609,8,129.14933
-142.430328,8,129.173811
-9.113813,8,129.188348
-5.092915,8,129.215881
-86.486964,8,129.225946
-8.438987,8,129.23962
-0.668206,8,129.251244
-126.708551,8,129.271717
-110.890163,8,129.292105
-9.127546,8,129.302682
-100.142922,8,129.318484
-39.493311,8,129.319834
-110.356604,8,129.335974
-18.149584,8,129.352673
-2.664539,8,129.371102
-156.079323,8,129.3971
-35.11095,8,129.409501
-129.524512,8,129.426614
-67.418591,8,129.442837
-7.809644,8,129.453992
-71.766028,8,129.469779
-81.521696,8,129.479997
-50.244119,8,129.490425
-26.438565,8,129.515403
-7.358677,8,129.527872
-29.940303,8,129.54339
-23.229014,8,129.553165
-37.434784,8,129.57218
2.28232,8,129.594602
-99.885053,8,129.604812
-75.376698,8,129.622998
-58.352591,8,129.626
3.040759,8,129.648709
-31.871532,8,129.663058
2.045358,8,129.678216
-57.545958,8,129.695382
-12.258499,8,129.711274
-107.236644,8,129.73026
-55.751875,8,129.754073
-20.895503,8,129.766097
-62.372205,8,129.787965
-62.506351,8,129.805937
-10.683836,8,129.823561
8.863219,8,129.845842
-6.798516,8,129.861561
-55.696849,8,129.885467
-56.623064,8,129.90056
-26.750725,8,129.928999
-8.062002,8,129.962705
-64.294055,8,129.983996
-21.103887,8,130.005804
-16.163717,8,130.025944
5.230219,8,130.050979
-22.182732,8,130.085084
-16.660425,8,130.103721
-39.249819,8,130.125809
-61.362255,8,130.143894
-36.817415,8,130.166506
-11.633483,8,130.193726
1.044311,8,130.206468
-112.021137,8,130.23039
-47.063404,8,130.236199
-16.562633,8,130.266402
-51.857997,8,130.289764
-3.061241,8,130.305122
-3.55232,8,130.332091
-119.761436,8,130.348815
-49.209812,8,130.369964
0.891474,8,130.389211
-11.581765,8,130.40943
-28.727554,8,130.430278
-60.48115,8,130.448173
-21.451834,8,130.467363
-28.716961,8,130.486991
-72.80412,8,130.501868
-46.869344,8,130.526513
-14.405828,8,130.544519
-40.639747,8,130.569933
2.820275,8,130.594178
5.844087,8,130.610108
-4.392621,8,130.63512
-48.038037,8,130.65337
-95.634709,8,130.67294
-9.500986,8,130.690758
-157.182488,8,130.704556
-101.145337,8,130.724257
-4.764159,8,130.744298
-172.228619,8,130.765267
-32.277045,8,130.785637
-27.506182,8,130.800105
-34.971482,8,130.829451
-3.502616,8,130.854678
3.37024,8,130.870737
-58.536646,8,130.895238
-22.389586,8,130.911195
-0.560125,8,130.930841
-7.753944,8,130.946107
-10.91802,8,130.970052
-5.082528,8,130.987538
-101.097795,8,131.000542
-25.08287,8,131.017288
-27.078521,8,131.033288
-39.905267,8,131.049094
-54.366143,8,131.076308
-40.953001,8,131.091461
-19.835294,8,131.108699
-10.974345,8,131.12211
-82.764613,8,131.14147
7.439182,8,131.163726
-93.197037,8,131.172852
-43.632559,8,131.199313
-120.826901,8,131.215218
-122.839212,8,131.235034
-40.021829,8,131.253298
-3.910816,8,131.26885
-28.048594,8,131.310038
-6.013356,8,131.325217
-146.647861,8,131.344759
-42.813478,8,131.363824
-4.441174,8,131.381057
-6.134505,8,131.402896
-91.116552,8,131.421606
-6.508039,8,131.439494
-43.275157,8,131.455308
-55.85849,8,131.474845
-104.517431,8,131.497123
-115.496145,8,131.512109
-19.847452,8,131.537872
-100.275338,8,131.562995
-85.94391,8,131.57912
-38.545219,8,131.596201
-3.57711,8,131.609812
-31.187863,8,131.63026
-23.433814,8,131.650478
-25.824644,8,131.670013
-3.769457,8,131.688977
-43.513716,8,131.704363
-89.6182,8,131.720121
-106.039066,8,131.73783
-68.299148,8,131.765893
-19.021823,8,131.783003
2.770059,8,131.799131
-5.430107,8,131.824539
-28.03947,8,131.845358
-44.927836,8,131.865136
-0.66557,8,131.876555
-3.839723,8,131.892263
0.005694,8,131.913351
-5.960727,8,131.93553
-8.082835,8,131.950855
-129.921403,8,131.976227
-57.106758,8,132.043679
-19.47245,8,132.069544
-54.741896,8,132.094997
-138.270565,8,132.112725
-19.223793,8,132.132303
-19.260333,8,132.145108
-137.140417,8,132.163803
-128.73921,8,132.188435
-72.464851,8,132.204079
-86.037523,8,132.225727
-36.776103,8,132.243947
-0.868784,8,132.267035
-65.996655,8,132.29697
-6.421954,8,132.31355
-36.890158,8,132.340985
-72.587982,8,132.359249
-0.320063,8,132.390683
-72.223958,8,132.419297
-21.833916,8,132.436173
3.166332,8,132.458293
-43.765986,8,132.472247
8.540808,8,132.488646
-11.628067,8,132.529002
-1.379644,8,132.548582
-22.050095,8,132.56831
-14.498154,8,132.593382
-45.080029,8,132.617673
-25.914108,8,132.653802
-6.897625,8,132.670955
-13.946506,8,132.692165
1.29553,8,132.703283
-108.365025,8,132.72482
-7.168697,8,132.746665
-1.766979,8,132.766472
0.298258,8,132.788018
-44.145494,8,132.804073
-11.980828,8,132.828057
6.997827,8,132.847708
-134.406799,8,132.866538
-48.236763,8,132.890546
-29.872616,8,132.903897
-6.099751,8,132.917915
-65.755924,8,132.937992
-80.036041,8,132.950879
-120.414286,8,132.965862
-99.153045,8,132.981891
-91.264515,8,132.998556
-149.068356,8,133.017197
0.799927,8,133.029238
-6.353292,8,133.046485
-41.979596,8,133.059096
-45.836702,8,133.075854
-90.585776,8,133.099856
-64.428344,8,133.110853
-96.064997,8,133.126269
-3.036229,8,133.135505
-37.204915,8,133.142421
-19.093517,8,133.16836
-43.345253,8,133.180018
-121.721442,8,133.198054
-24.868667,8,133.205574
-51.875011,8,133.221693
-6.162968,8,133.239379
-0.668718,8,133.253038
-18.359369,8,133.274942
-33.982547,8,133.287673
-37.931986,8,133.303049
-137.723446,8,133.32317
-21.464159,8,133.336607
-156.121813,8,133.352309
5.863085,8,133.365884
-69.223419,8,133.380977
-123.582791,8,133.398272
-59.690645,8,133.411104
-0.942568,8,133.429668
-53.411077,8,133.441447
-28.010194,8,133.457215
-35.092675,8,133.47433
-46.726571,8,133.48835
-0.259826,8,133.504485
-6.888177,8,133.515486
3.255986,8,133.527311
-5.393621,8,133.550425
-48.790342,8,133.561967
-15.587859,8,133.575757
-6.246532,8,133.585531
-5.742541,8,133.60248
-71.76234,8,133.617565
-78.437129,8,133.628563
-2.282047,8,133.650675
0.621305,8,133.660201
3.508886,8,133.669435
-53.528548,8,133.6916
-45.459541,8,133.701379
2.887523,8,133.713144
-40.667816,8,133.719144
-10.282245,8,133.733193
-68.278131,8,133.759125
-13.773296,8,133.766894
-5.553348,8,133.78068
-97.050111,8,133.79413
-30.822601,8,133.810177
-6.203564,8,133.830198
-77.458797,8,133.842195
-7.792816,8,133.857448
-17.635023,8,133.862274
-0.8014,8,133.883641
-53.559181,8,133.89187
-286.126358,8,133.907553
-19.78448,8,133.923639
7.073837,8,133.93485
-17.938622,8,133.950106
5.440839,8,133.954111
-33.138943,8,133.978826
-74.490768,8,133.996608
-15.061573,8,134.007672
-54.520332,8,134.024012
-38.179986,8,134.038451
-2.524325,8,134.049466
-5.608774,8,134.063671
-84.931335,8,134.075877
4.240719,8,134.093615
-2.681472,8,134.1085
-5.844009,8,134.120262
-71.40634,8,134.137176
2.212802,8,134.149184
-7.93071,8,134.168298
-104.6788,8,134.19201
-42.349464,8,134.204058
-0.32866,8,134.227529
-88.222134,8,134.236799
-30.898888,8,134.260121
-90.273741,8,134.27639
3.672724,8,134.288394
-115.321068,8,134.307933
-16.249531,8,134.319797
-39.179748,8,134.336238
-59.520364,8,134.352232
-99.567235,8,134.365871
-87.021996,8,134.386223
-62.070082,8,134.396958
-7.52194,8,134.402516
-4.561926,8,134.421302
-4.502893,8,134.437772
-0.501798,8,134.459689
-3.571693,8,134.468919
-91.566001,8,134.486775
-87.9479,8,134.501909
-1.605321,8,134.513951
-84.365262,8,134.533459
-32.979691,8,134.537971
-2.867355,8,134.553299
7.921142,8,134.56941
-22.45265,8,134.591399
-30.138476,8,134.606562
-103.962131,8,134.617794
-146.64018,8,134.625892
-0.410558,8,134.649994
-37.593847,8,134.664723
-31.08072,8,134.680028
1.541199,8,134.692757
6.810808,8,134.708955
7.777074,8,134.726377
-61.02919,8,134.737997
-90.064251,8,134.764503
-11.617499,8,134.78382
-27.36645,8,134.80587
-3.778871,8,134.828873
-10.366905,8,134.844678
2.413389,8,134.874404
-38.316562,8,134.875913
-104.287186,8,134.901947
-46.91571,8,134.925103
-47.96692,8,134.937108
-5.774602,8,134.95382
-153.768139,8,134.966693
-69.579488,8,134.987459
1.725341,8,135.004984
-67.705188,8,135.022889
-2.589835,8,135.036864
-28.908315,8,135.046865
-4.599129,8,135.059648
-4.573135,8,135.067322
0.315064,8,135.091292
-135.113538,8,135.107053
-67.472136,8,135.118546
0.986867,8,135.134743
-92.461422,8,135.147925
1.799355,8,135.156925
-66.864176,8,135.172272
-106.234055,8,135.187211
-35.214511,8,135.213298
5.494821,8,135.231681
-97.243181,8,135.237004
-53.613766,8,135.260975
-76.787033,8,135.272272
-42.092459,8,135.286201
5.162028,8,135.302767
-33.11909,8,135.318768
-0.421324,8,135.320402
-0.269681,8,135.338348
5.744203,8,135.352367
-2.166136,8,135.371648
-4.620639,8,135.39614
-38.527852,8,135.418613
-14.336527,8,135.425523
9.691284,8,135.447947
-93.754082,8,135.46149
-50.500511,8,135.471279
-15.14593,8,135.487735
0.36452,8,135.498061
-109.223241,8,135.513624
-5.811912,8,135.535187
-57.2298,8,135.53779
-38.849774,8,135.566071
-18.231235,8,135.579075
-47.136184,8,135.579075
-24.418804,8,135.595072
-42.724155,8,135.611134
-93.027116,8,135.632482
-8.703689,8,135.642927
-142.026817,8,135.658697
-9.328899,8,135.67698
-63.552706,8,135.686979
-65.808034,8,135.701861
8.919802,8,135.71336
-2.040386,8,135.729187
-28.701361,8,135.753987
8.539934,8,135.765986
-3.588518,8,135.780909
-110.291276,8,135.792038
-6.710171,8,135.805792
-2.488022,8,135.817808
0.752059,8,135.831613
-13.983821,8,135.848804
-45.063372,8,135.860841
3.407951,8,135.874887
-208.95048,8,135.890689
-18.041091,8,135.901648
-91.674087,8,135.920897
-46.809047,8,135.932678
-19.110869,8,135.946098
-1.15691,8,135.965527
-115.726511,8,135.976243
-166.732268,8,135.992159
5.556689,8,136.003181
