#{"t_start": 1779522850.6272454, "env_id": "None"}
r,l,t
-20.020471,8,78.533721
-28.230765,8,78.542387
-101.063365,8,78.551377
-85.583127,8,78.561043
-37.690606,8,78.571041
-83.179817,8,78.581188
-23.276459,8,78.589187
-30.392465,8,78.599409
-45.402154,8,78.615108
-31.593142,8,78.622109
-47.923844,8,78.630728
-77.687561,8,78.647139
-88.358764,8,78.656137
-127.256822,8,78.666702
-69.208237,8,78.674701
-39.894435,8,78.6807
-147.189945,8,78.6877
-67.552237,8,78.697701
-91.22748,8,78.704698
-84.13709,8,78.713066
-46.245659,8,78.724748
-189.298355,8,78.731748
-27.783852,8,78.923701
-17.212923,8,78.932707
-62.668458,8,78.948405
-39.123277,8,78.955405
-2.850242,8,78.964959
-24.687051,8,78.974711
-17.325052,8,78.982709
-79.84761,8,78.991031
-61.758482,8,79.000038
-108.551419,8,79.008804
-9.259805,8,79.016815
-44.035158,8,79.025805
-57.479618,8,79.033805
2.320261,8,79.042384
-43.805273,8,79.063132
-8.957149,8,79.072576
-115.149782,8,79.086062
-130.664975,8,79.097541
-27.383268,8,79.107066
-145.37364,8,79.120106
-40.569419,8,79.134105
-164.797567,8,79.148271
-89.658761,8,79.175684
-39.337143,8,79.186528
-131.952498,8,79.201252
-33.587623,8,79.215883
-23.116367,8,79.229746
-143.703161,8,79.247733
-30.2752,8,79.259812
-175.101463,8,79.269825
-285.956062,8,79.285718
-77.043661,8,79.297042
-30.384177,8,79.563618
-72.890449,8,79.574661
-33.257152,8,79.58366
-112.352509,8,79.594688
-94.090771,8,79.605658
-30.078,8,79.614027
-90.92278,8,79.627796
-18.22461,8,79.644767
-19.15887,8,79.655765
-92.257766,8,79.669111
-11.415811,8,79.68248
-61.979089,8,79.696439
-48.716726,8,79.70981
-27.749841,8,79.717813
-117.206401,8,79.732382
-13.863548,8,79.742254
-61.380659,8,79.746267
-77.837658,8,79.759754
-40.717076,8,79.767785
-101.389888,8,79.777479
-33.163991,8,79.789481
-7.81152,8,79.797488
-60.544854,8,79.804487
-46.871886,8,79.811633
-62.444581,8,79.818632
-42.92634,8,79.826665
3.15192,8,79.826665
-73.413004,8,79.83586
-71.61861,8,79.851665
-3.822372,8,79.860113
-110.39773,8,79.862461
-37.849733,8,79.862461
-8.833493,8,80.102289
-70.814814,8,80.110291
-120.744892,8,80.117306
-2.668477,8,80.118312
-210.802713,8,80.118312
-124.346488,8,80.134095
-43.995049,8,80.143688
-90.762404,8,80.143688
-15.386529,8,80.160434
-22.455705,8,80.160434
-73.699296,8,80.182949
-28.88882,8,80.188696
-228.300222,8,80.193833
-97.020102,8,80.214926
-74.748402,8,80.22294
-31.797094,8,80.231962
-26.513811,8,80.239006
-74.120572,8,80.245843
-59.692539,8,80.245843
-34.983893,8,80.264948
-104.717342,8,80.273033
-159.821527,8,80.280763
-140.014784,8,80.293864
-51.499434,8,80.300861
-108.072507,8,80.310895
-16.529481,8,80.310895
-64.401964,8,80.328314
-24.100486,8,80.33531
-130.283879,8,80.341956
-105.666481,8,80.347957
-46.329146,8,80.353954
-36.964806,8,80.360949
-14.793943,8,80.635501
-63.021778,8,80.647614
-26.860739,8,80.659058
-17.239423,8,80.671995
-120.480611,8,80.684649
-61.387247,8,80.695526
-96.027526,8,80.710379
-4.380124,8,80.715537
-102.903236,8,80.736413
-72.84174,8,80.746948
-110.171549,8,80.760157
-59.288956,8,80.769186
-24.89996,8,80.778183
-57.515611,8,80.787181
-19.05876,8,80.79532
-112.406299,8,80.804317
-14.309578,8,80.806932
-46.635082,8,80.806932
-117.745371,8,80.822193
-54.391853,8,80.838008
-152.918553,8,80.853767
-124.283114,8,80.862045
-88.452381,8,80.868059
-34.874431,8,80.874929
-6.380405,8,80.882023
-33.228952,8,80.888013
-45.009085,8,80.894398
-52.282333,8,80.900413
-140.998378,8,80.908365
-121.611776,8,80.917481
-11.995943,8,80.928949
-49.079193,8,80.943553
-120.570885,8,81.14044
-49.295209,8,81.140918
-33.612335,8,81.157079
-23.833109,8,81.169709
-31.468277,8,81.1789
-116.922539,8,81.186898
-63.057705,8,81.195511
-24.329861,8,81.20251
-48.766645,8,81.212101
-22.314327,8,81.220341
-6.46994,8,81.230334
-73.772211,8,81.256816
-31.690816,8,81.268254
-53.62033,8,81.286788
-17.302225,8,81.301275
-151.932505,8,81.312013
-37.555957,8,81.320166
-168.672079,8,81.333225
-49.090037,8,81.34324
-54.441442,8,81.34324
-139.509096,8,81.34324
-28.984454,8,81.359017
-43.754208,8,81.359017
-34.831015,8,81.381945
-85.227582,8,81.399587
-29.140748,8,81.408485
-24.848021,8,81.416486
-77.261174,8,81.42435
-39.654027,8,81.439464
-29.441538,8,81.449553
-7.662455,8,81.458457
-8.763616,8,81.465551
-21.843914,8,81.686706
-133.698824,8,81.698468
-24.80683,8,81.718832
-92.614633,8,81.733016
2.369193,8,81.76033
-59.514304,8,81.766342
-85.377922,8,81.77885
-18.048011,8,81.791484
-34.811075,8,81.791484
-37.439124,8,81.820149
-25.724793,8,81.832266
-66.169566,8,81.84205
-29.226682,8,81.854552
-146.762025,8,81.872186
-161.260479,8,81.88647
-28.249263,8,81.901129
-36.383757,8,81.910334
-166.823343,8,81.930745
-123.803463,8,81.945976
-125.383373,8,81.953976
-135.771832,8,81.966046
-45.15201,8,81.976105
-35.774746,8,81.985007
-109.091901,8,81.996373
-53.56631,8,82.007093
-108.091737,8,82.016201
-38.941149,8,82.025186
-71.315237,8,82.031206
-96.956922,8,82.038192
-108.699816,8,82.056205
-4.001361,8,82.064425
-45.69282,8,82.076037
-4.538067,8,82.670257
-97.467416,8,82.67369
-57.051014,8,82.67369
-66.611954,8,82.689078
-86.858709,8,82.713439
-17.453352,8,82.722966
-35.554924,8,82.722966
-70.260335,8,82.739696
-5.704467,8,82.753025
-74.529836,8,82.763553
-80.165128,8,82.782296
-8.682745,8,82.791992
-185.321348,8,82.801704
-26.658153,8,82.811796
-78.514967,8,82.820917
-14.598411,8,82.833192
-31.129777,8,82.847087
-137.681945,8,82.856733
-29.802105,8,82.863186
-31.774503,8,82.863186
-24.102119,8,82.88344
-59.525168,8,82.889469
-46.731635,8,82.901047
-50.052274,8,82.915799
-76.289483,8,82.923988
-50.04274,8,82.936596
-17.944264,8,82.945672
-21.539384,8,82.952686
-8.154779,8,82.961584
-57.13103,8,82.961584
-112.502492,8,82.985782
-112.988323,8,82.99716
-28.586356,8,83.25788
-168.375614,8,83.280432
-67.857128,8,83.28644
-103.086382,8,83.291464
-1.446817,8,83.309578
-140.550636,8,83.320417
-30.584582,8,83.331738
-25.57537,8,83.341885
-94.649141,8,83.350889
-37.442072,8,83.359449
-15.301968,8,83.368964
-32.423947,8,83.374974
-23.225038,8,83.392009
-25.782808,8,83.403076
-37.348231,8,83.411338
-26.694494,8,83.425722
-70.941278,8,83.434292
-79.098601,8,83.444283
-84.391267,8,83.460283
-142.014362,8,83.463307
-24.436585,8,83.475813
-40.534689,8,83.485838
-42.21518,8,83.501831
-57.288092,8,83.51025
-50.995385,8,83.51025
-52.241718,8,83.525319
-144.264424,8,83.531311
-91.057072,8,83.53731
-46.882206,8,83.549056
-32.98839,8,83.555054
-7.293905,8,83.563165
-49.856329,8,83.569246
-28.67873,8,83.775173
-80.754867,8,83.782592
-25.622454,8,83.791595
-40.105114,8,83.8006
-77.224463,8,83.812594
-28.56948,8,83.820594
-43.821844,8,83.834282
-59.286413,8,83.84354
-113.811758,8,83.861086
-29.395604,8,83.871086
-117.317412,8,83.881757
-28.173746,8,83.89343
-107.592909,8,83.90208
-23.226445,8,83.913141
-27.779991,8,83.924328
-27.564042,8,83.938647
-79.387259,8,83.951437
-78.548959,8,83.963028
-118.725391,8,83.977496
-125.328146,8,83.990476
0.810204,8,83.999256
-54.468756,8,84.016777
-37.398801,8,84.027945
-42.837744,8,84.027945
-175.341387,8,84.052785
-5.998745,8,84.066546
-61.225613,8,84.077875
-63.397666,8,84.077875
-20.064709,8,84.092066
-26.834482,8,84.092066
-29.40073,8,84.110164
-27.947473,8,84.116165
-34.780224,8,84.387548
-45.440792,8,84.405481
-101.433939,8,84.418422
-42.045346,8,84.428453
-96.472734,8,84.437454
-100.00269,8,84.448456
-206.736164,8,84.459578
-115.113275,8,84.467587
-7.705644,8,84.47583
-44.37444,8,84.48546
-5.37272,8,84.493088
-203.29805,8,84.505213
-92.766311,8,84.50722
-150.623316,8,84.524935
-27.950386,8,84.543566
-73.051977,8,84.557228
-3.042861,8,84.566246
-32.916389,8,84.575246
-28.225561,8,84.586235
-38.560382,8,84.600913
-29.511746,8,84.609984
-26.603649,8,84.616983
-52.973445,8,84.625854
-43.051795,8,84.635907
-168.477954,8,84.644584
-37.779345,8,84.644584
-51.668893,8,84.660764
-39.767329,8,84.660764
-103.654549,8,84.680968
-11.051901,8,84.686968
-11.507868,8,84.695157
-20.813593,8,84.701159
-106.190123,8,84.910379
-82.411147,8,84.917375
-125.882337,8,84.926374
-46.297232,8,84.933374
-88.752402,8,84.944389
-18.820674,8,84.952397
-148.611006,8,84.960123
-50.26165,8,84.970532
-54.941212,8,84.978555
-29.284722,8,84.986805
-9.085047,8,84.99665
-28.468779,8,85.00468
-80.72442,8,85.013855
-28.101411,8,85.013855
-5.822637,8,85.02982
-44.088965,8,85.035807
3.869378,8,85.046879
-72.080448,8,85.052889
-23.828098,8,85.061055
-73.252756,8,85.076272
-4.358861,8,85.085273
-133.789309,8,85.094273
-12.519375,8,85.102293
-96.596666,8,85.10967
-153.856656,8,85.116647
-41.236234,8,85.126829
-16.2862,8,85.133826
-19.53315,8,85.141099
-35.112513,8,85.145114
-8.64365,8,85.1583
-25.52141,8,85.167938
-31.796143,8,85.176877
-194.533689,8,85.38484
-28.690522,8,85.394441
-132.79487,8,85.403442
-76.332701,8,85.413441
-23.624226,8,85.422437
-30.11041,8,85.433438
-15.742925,8,85.443306
-122.899419,8,85.452278
-176.931187,8,85.462652
-29.083243,8,85.469648
-70.689513,8,85.478146
-3.425913,8,85.485133
-51.873419,8,85.500812
-165.832686,8,85.510348
-23.214191,8,85.518867
-9.667066,8,85.527501
-118.164138,8,85.535501
-41.649017,8,85.540501
-48.278602,8,85.552107
-15.755681,8,85.561295
-16.778734,8,85.56974
-46.807324,8,85.578709
-26.122075,8,85.589361
-74.293149,8,85.598741
-17.622602,8,85.610903
-16.065429,8,85.622886
-34.569889,8,85.635917
-31.037186,8,85.647914
-39.541098,8,85.658167
-1.834126,8,85.661842
-31.287321,8,85.674837
-153.886406,8,85.681859
-59.206364,8,85.885677
-66.58652,8,85.895166
-43.281368,8,85.902159
-18.858661,8,85.909859
-35.29665,8,85.915859
-51.256184,8,85.933617
-19.991347,8,85.939636
-67.934599,8,85.947664
-21.118355,8,85.955687
-72.933928,8,85.965569
-83.553211,8,85.972569
-53.356479,8,85.977566
-74.836574,8,85.977566
-2.077688,8,85.993622
-42.832082,8,85.993622
-48.360588,8,86.009293
-70.95356,8,86.012022
-69.025878,8,86.025322
-32.088902,8,86.027326
-119.484215,8,86.048443
-37.001303,8,86.054441
-82.458767,8,86.058403
-22.276675,8,86.058403
-8.647551,8,86.079108
-13.8738,8,86.085108
-73.287504,8,86.091373
-78.98959,8,86.092018
-68.024669,8,86.092018
-63.46186,8,86.108468
-58.95104,8,86.114908
-4.128577,8,86.12449
-13.294012,8,86.130517
-102.017071,8,86.303231
-41.655995,8,86.31035
-106.150579,8,86.31035
-21.579172,8,86.31035
-16.636067,8,86.329307
-22.383445,8,86.331312
-37.239693,8,86.341338
-224.538975,8,86.341338
-4.361107,8,86.341338
-97.953387,8,86.359394
-77.141251,8,86.367417
-107.334525,8,86.377458
-9.008232,8,86.377458
-103.052181,8,86.395757
-99.981674,8,86.39977
-89.080142,8,86.39977
-179.071052,8,86.39977
-23.416257,8,86.421562
-7.999054,8,86.429581
-138.440245,8,86.437342
-123.604804,8,86.443228
-45.279199,8,86.447283
-41.417141,8,86.447283
-56.691275,8,86.472617
-43.879596,8,86.482683
-165.943444,8,86.4887
-24.868947,8,86.502596
-129.684734,8,86.509619
-104.495638,8,86.509619
-38.340193,8,86.527743
2.436922,8,86.546694
-119.759278,8,86.559554
-16.537033,8,86.775546
-85.728768,8,86.788536
-38.935703,8,86.799547
-48.063652,8,86.811548
2.112959,8,86.830545
-5.408547,8,86.839544
-4.920877,8,86.850547
-68.081011,8,86.861788
-117.145315,8,86.871787
-203.627409,8,86.881699
-27.94129,8,86.890452
0.883188,8,86.901708
-152.366655,8,86.909469
-58.08909,8,86.925652
-142.311713,8,86.934649
-115.241715,8,86.947677
-29.196449,8,86.964804
-6.293809,8,86.97278
-38.940135,8,86.983943
-72.366682,8,86.993692
-59.40932,8,87.001071
-32.142033,8,87.009671
-90.043942,8,87.009671
-92.847211,8,87.026411
-100.102671,8,87.035914
-85.299428,8,87.05106
-88.371933,8,87.059334
-120.480493,8,87.066253
-149.483393,8,87.075372
-112.413945,8,87.087377
-90.784635,8,87.096644
3.026756,8,87.107229
-78.228407,8,87.310455
-168.305632,8,87.328145
-4.328082,8,87.328145
-34.028709,8,87.350197
-50.236088,8,87.362144
-59.907339,8,87.370216
-23.279081,8,87.382208
-8.190585,8,87.392292
-44.709232,8,87.402297
-40.851076,8,87.415875
-68.99387,8,87.425173
-175.124032,8,87.43421
-10.544529,8,87.442164
-208.814002,8,87.449164
-28.925275,8,87.455163
1.788769,8,87.4571
-75.127589,8,87.4571
-95.45218,8,87.478053
-151.913928,8,87.490958
-158.056711,8,87.498983
-107.708953,8,87.509362
-99.989008,8,87.517502
-38.691165,8,87.535055
-61.521345,8,87.542086
-92.752786,8,87.548085
-9.067435,8,87.554098
-100.254943,8,87.561363
-67.847368,8,87.568386
-125.160036,8,87.574367
-29.466072,8,87.582767
-118.814614,8,87.590716
-92.003651,8,87.596738
-89.916222,8,87.772197
-109.986194,8,87.781892
-45.465875,8,87.796561
-96.240833,8,87.804562
-14.573411,8,87.813562
-16.467627,8,87.82656
-1.938023,8,87.835559
-39.844285,8,87.84356
-30.909675,8,87.852561
-20.668062,8,87.861563
-116.553919,8,87.867562
-49.723841,8,87.876562
-56.921243,8,87.885563
-83.02503,8,87.895563
-26.536695,8,87.903563
-147.008836,8,87.917929
-109.275288,8,87.934584
-159.348371,8,87.94463
1.300079,8,87.955767
-79.009491,8,87.968424
-130.347632,8,87.975474
-27.217247,8,87.975474
-60.409467,8,87.991323
-116.105981,8,88.002394
-116.119747,8,88.009539
-169.498316,8,88.015539
-21.069101,8,88.022525
-60.21398,8,88.025544
-71.293218,8,88.025544
-80.112225,8,88.043477
-167.212122,8,88.043477
-90.668004,8,88.062973
-26.515461,8,88.235946
-25.830595,8,88.243586
-10.212482,8,88.250584
-20.53325,8,88.263284
-28.27093,8,88.271287
-45.263587,8,88.279942
-122.956841,8,88.28794
-21.474915,8,88.296681
-87.774903,8,88.312411
-32.805106,8,88.320413
-28.212521,8,88.329377
-88.321302,8,88.337376
-118.895813,8,88.346511
-19.341637,8,88.353656
-65.617854,8,88.361643
-113.493591,8,88.368642
-51.640688,8,88.381479
-58.774461,8,88.388488
-97.655456,8,88.396257
-51.166049,8,88.404279
-50.043003,8,88.416104
-101.255273,8,88.425557
-48.418291,8,88.431576
-15.9226,8,88.437605
-36.58401,8,88.443616
-78.848606,8,88.453521
-5.049459,8,88.461533
-52.658391,8,88.468894
-92.494023,8,88.477578
-47.34843,8,88.477578
0.89119,8,88.495124
-64.640442,8,88.501122
-76.904069,8,88.684601
-52.81977,8,88.694453
-58.358049,8,88.711276
-56.318251,8,88.720039
-22.650308,8,88.726478
-130.446239,8,88.730564
-23.083892,8,88.745194
-16.012383,8,88.752202
-39.042309,8,88.760868
-63.711093,8,88.768777
-11.848385,8,88.779166
-11.740853,8,88.787755
-27.70216,8,88.794743
-113.143132,8,88.812932
-68.162635,8,88.820827
-82.320657,8,88.829788
-90.515811,8,88.836787
-78.600914,8,88.846459
-41.45986,8,88.85248
-72.42557,8,88.862644
-105.079339,8,88.869639
-69.301845,8,88.88365
-77.434653,8,88.897652
1.379668,8,88.910567
-26.871443,8,88.919566
-101.04979,8,88.931628
-5.355448,8,88.944013
-12.985585,8,88.956949
-152.250691,8,88.97403
-30.96712,8,88.986054
-40.718006,8,89.002485
-91.141522,8,89.014353
-60.618865,8,89.244753
-159.208672,8,89.253752
-27.216349,8,89.26777
-23.082336,8,89.279708
-9.61596,8,89.288804
-116.254036,8,89.296183
-37.672802,8,89.309392
-23.874854,8,89.318393
-73.068534,8,89.32839
-81.592267,8,89.337389
-144.924487,8,89.34739
-120.862429,8,89.355398
-85.647832,8,89.363391
-23.892671,8,89.376404
-21.188458,8,89.384403
-139.013796,8,89.393716
-30.443304,8,89.400886
-58.397608,8,89.409383
-27.984161,8,89.417405
-195.225262,8,89.429303
-102.590301,8,89.437329
-14.485837,8,89.441083
-42.917155,8,89.441083
-28.819317,8,89.457122
-82.262258,8,89.466741
-61.481579,8,89.475049
-61.128036,8,89.477715
-41.676857,8,89.477715
-138.678872,8,89.498968
4.158961,8,89.504968
-65.140349,8,89.512757
-45.27152,8,89.526325
-42.094447,8,89.726061
-6.919535,8,89.736146
-100.682986,8,89.745088
-144.081125,8,89.755089
-55.946578,8,89.766088
-9.648528,8,89.776824
-156.925874,8,89.785824
-5.362731,8,89.795185
-41.651019,8,89.802195
-97.586508,8,89.809744
-18.667514,8,89.817766
-73.399092,8,89.826661
-32.746745,8,89.84394
-43.173127,8,89.852858
-11.989193,8,89.863461
-38.898979,8,89.872962
-208.513732,8,89.881303
-85.816683,8,89.891521
-103.574512,8,89.901587
-40.957044,8,89.909651
-127.410977,8,89.909651
-50.017041,8,89.928898
-30.373153,8,89.935919
-25.58222,8,89.943159
-34.303667,8,89.953139
-21.395829,8,89.96215
-95.290842,8,89.970266
-42.268618,8,89.976267
-54.92645,8,89.978284
-9.239507,8,89.978284
-185.331742,8,89.994308
-73.5526,8,89.994308
-32.568509,8,90.216059
-11.125535,8,90.224497
-19.875048,8,90.232534
-75.318129,8,90.242761
-92.634667,8,90.251761
-95.562151,8,90.269572
-47.58199,8,90.278003
-9.452837,8,90.286096
-13.641638,8,90.295096
-68.93655,8,90.303095
-72.833235,8,90.310469
-77.130687,8,90.319272
-19.536942,8,90.328382
-8.790181,8,90.336409
-36.396588,8,90.346713
-34.816931,8,90.354713
-59.520252,8,90.364278
-21.897703,8,90.382388
-73.854447,8,90.388388
-49.399502,8,90.397389
-30.759864,8,90.40439
-36.907205,8,90.412401
-32.009451,8,90.4154
-39.879438,8,90.4154
-14.260253,8,90.4154
-79.733633,8,90.431211
-161.559422,8,90.443239
-42.911308,8,90.443239
-91.550303,8,90.443239
-52.742872,8,90.458834
-119.877401,8,90.466021
-48.381359,8,90.474544
-19.166513,8,90.643927
-151.527933,8,90.651945
3.376088,8,90.657958
-25.821487,8,90.665719
-22.480824,8,90.67174
-12.395955,8,90.679761
-104.905327,8,90.685518
-122.213,8,90.696814
-225.087293,8,90.704813
-28.779059,8,90.717225
-4.389528,8,90.730298
-38.566697,8,90.7383
-41.423436,8,90.749585
-48.513744,8,90.761162
-9.79838,8,90.772487
-98.466404,8,90.780056
-20.470683,8,90.790568
7.07677,8,90.800122
-136.230869,8,90.809343
-63.446134,8,90.817343
-93.504061,8,90.831342
-46.062881,8,90.838538
-90.461753,8,90.846547
-15.967835,8,90.856529
-5.330695,8,90.86556
-23.389363,8,90.874105
-31.704993,8,90.882138
-7.117187,8,90.889236
-30.254106,8,90.892174
-33.896428,8,90.892174
-51.066804,8,90.910172
-58.943531,8,90.916173
-70.384475,8,91.167078
-22.814439,8,91.181626
-69.535881,8,91.189214
-113.897279,8,91.20581
-83.497768,8,91.215923
-97.014757,8,91.224182
-133.653677,8,91.233985
-259.024865,8,91.243651
-97.401428,8,91.251902
-99.285399,8,91.265086
-65.167902,8,91.275956
-3.268066,8,91.286412
-25.841968,8,91.297176
-29.150053,8,91.307201
-9.511057,8,91.315064
-89.992006,8,91.329123
-99.199772,8,91.345959
-5.498634,8,91.354947
-26.325441,8,91.370475
-21.037486,8,91.378477
-87.630908,8,91.385468
-64.76849,8,91.397469
-66.451769,8,91.40725
-115.025548,8,91.40725
-23.224656,8,91.428134
-91.592245,8,91.428134
-20.057192,8,91.428134
-31.797979,8,91.458667
-35.095418,8,91.475137
-1.636616,8,91.491127
-74.121991,8,91.502133
4.589262,8,91.509128
-71.380239,8,91.728996
-39.840339,8,91.737994
-90.890135,8,91.742777
-63.957269,8,91.742777
-23.494097,8,91.760502
-48.443705,8,91.760502
5.332095,8,91.780258
-6.452411,8,91.789585
-10.570758,8,91.798728
-46.197187,8,91.814827
-43.362625,8,91.826453
-6.228213,8,91.834453
-14.76817,8,91.843454
-67.266254,8,91.850454
-83.20563,8,91.861453
-101.204883,8,91.870453
-89.781461,8,91.879452
-116.97206,8,91.886519
-33.431594,8,91.898551
-5.26915,8,91.909293
-10.541095,8,91.917826
-19.19918,8,91.934246
-68.05749,8,91.940581
-107.75928,8,91.950178
-111.972765,8,91.955941
-46.245769,8,91.959893
-42.348056,8,91.959893
-34.682345,8,91.975256
-103.957351,8,91.983086
-133.306594,8,91.989106
-70.210102,8,91.995127
-10.62485,8,92.001146
-21.070096,8,92.207362
-72.530085,8,92.210316
-121.439829,8,92.227196
-22.804293,8,92.227196
-5.921906,8,92.243222
-5.654144,8,92.250973
-33.975953,8,92.259081
-107.737189,8,92.275915
-70.541338,8,92.284912
-44.569865,8,92.29557
4.52148,8,92.30357
-2.547093,8,92.314124
-11.619839,8,92.322133
-24.551563,8,92.33155
-53.322205,8,92.344551
-31.844918,8,92.352551
-76.603414,8,92.361551
-58.105952,8,92.368551
-44.775394,8,92.380758
-3.058787,8,92.388967
-63.064506,8,92.396968
-2.696867,8,92.403551
-25.404216,8,92.413507
-178.601688,8,92.421814
-88.214957,8,92.429033
-19.219003,8,92.43028
-101.914766,8,92.4429
-95.314862,8,92.453875
-101.231753,8,92.460521
-69.626916,8,92.467517
-46.350389,8,92.472519
-25.435574,8,92.478519
-33.516048,8,92.686769
-54.602171,8,92.694767
-82.644455,8,92.704639
-52.997888,8,92.722265
-61.668705,8,92.732956
-17.350724,8,92.744114
-40.837899,8,92.752113
-44.901516,8,92.765845
-39.318919,8,92.773845
-105.491444,8,92.783064
-20.587303,8,92.792068
-16.603848,8,92.800066
-94.716029,8,92.80891
-6.987563,8,92.816936
-40.676761,8,92.829595
-81.911741,8,92.835601
-108.466385,8,92.845635
-78.111796,8,92.855417
-52.955697,8,92.86345
-101.214605,8,92.871217
-28.10264,8,92.885103
-32.695516,8,92.885103
-92.481041,8,92.903258
-61.69418,8,92.913255
-91.058876,8,92.915258
-43.419644,8,92.915258
-45.834977,8,92.933157
-131.518576,8,92.946878
-213.838979,8,92.95388
-18.429653,8,92.964073
-142.634638,8,92.973981
-18.919558,8,92.980566
-57.26185,8,93.209672
-80.605014,8,93.218672
-29.324627,8,93.228012
-98.468325,8,93.237012
-92.812613,8,93.247012
-21.545178,8,93.256012
-92.318315,8,93.269625
-74.449026,8,93.278057
-143.128041,8,93.287056
-108.450049,8,93.295731
-217.238701,8,93.30473
-92.18429,8,93.315191
-25.158397,8,93.323195
-139.098524,8,93.337193
-23.845194,8,93.346193
-4.889848,8,93.354194
-61.227593,8,93.363295
-31.811942,8,93.371295
-76.575789,8,93.387361
-127.222034,8,93.39776
-177.136853,8,93.405786
-42.470422,8,93.41313
-9.07147,8,93.420569
-49.045548,8,93.426618
-27.171999,8,93.434618
-73.156757,8,93.445609
-31.542316,8,93.452669
-13.996995,8,93.460582
-62.411273,8,93.468673
-80.587719,8,93.476179
-70.413164,8,93.482169
-5.426662,8,93.489166
-67.783683,8,93.683403
-58.209598,8,93.692638
-2.638013,8,93.701638
2.051071,8,93.710293
-44.901619,8,93.723291
-11.891735,8,93.732978
-34.961153,8,93.746668
-22.008598,8,93.757341
-69.654074,8,93.767348
-9.281846,8,93.77699
-48.481264,8,93.78499
-46.437708,8,93.793988
-159.504254,8,93.802989
-15.967413,8,93.811727
-122.302557,8,93.826046
-4.458625,8,93.835047
-167.113412,8,93.845295
-47.353079,8,93.85429
-110.584424,8,93.870322
-10.795521,8,93.880342
-111.906396,8,93.889353
-82.152284,8,93.898364
-39.293616,8,93.906326
-132.089933,8,93.916347
-183.647341,8,93.928924
-8.489926,8,93.936924
-20.15485,8,93.946729
-97.357841,8,93.954729
-73.947162,8,93.96349
-11.18521,8,93.977079
-133.168739,8,93.990077
-79.640509,8,94.007078
-67.459081,8,94.253698
-95.458996,8,94.268445
-67.155411,8,94.278165
-40.034261,8,94.287168
-25.807995,8,94.296948
-39.189565,8,94.305948
-152.758312,8,94.314633
-21.041696,8,94.32164
-26.126348,8,94.330664
-27.500292,8,94.339661
-28.885447,8,94.348691
-71.477836,8,94.369914
-97.190652,8,94.381081
-108.434857,8,94.392771
-3.748602,8,94.401842
4.698542,8,94.411848
-54.740815,8,94.419855
-133.239582,8,94.428745
-87.6615,8,94.435746
-93.297734,8,94.444746
-47.161014,8,94.451744
-25.107447,8,94.460216
-89.23132,8,94.464353
-40.85268,8,94.485083
-0.846776,8,94.499751
-61.21995,8,94.51155
-75.221362,8,94.522831
-7.255471,8,94.533614
-94.405539,8,94.54478
-127.515759,8,94.558184
-38.670563,8,94.56776
-25.06915,8,94.580605
-32.374279,8,94.835228
-41.862258,8,94.845652
-5.989554,8,94.855678
-113.453393,8,94.863649
-83.078819,8,94.878652
-48.135968,8,94.887653
-59.585014,8,94.896652
-29.91833,8,94.905652
-4.644401,8,94.914654
-76.486614,8,94.924652
-95.954009,8,94.936649
-34.253273,8,94.946649
-49.133399,8,94.957653
-11.878805,8,94.967653
-156.924551,8,94.975652
-19.366543,8,94.983651
-39.723848,8,94.992654
-25.554375,8,95.006502
-71.160579,8,95.016361
-83.1191,8,95.026672
-155.417672,8,95.04078
-38.834188,8,95.049694
-113.395708,8,95.061622
-53.159458,8,95.077015
-59.73625,8,95.090277
-168.44766,8,95.10185
-15.966184,8,95.110988
-33.755755,8,95.117999
-35.167572,8,95.124308
-149.963125,8,95.136554
-81.012963,8,95.140575
-26.085384,8,95.140575
-92.981604,8,95.378993
-125.88088,8,95.390902
-54.817064,8,95.398384
-7.518146,8,95.406541
-66.690783,8,95.420314
-16.450729,8,95.431312
-111.864452,8,95.439773
-19.317274,8,95.449431
-21.890686,8,95.457878
-21.262093,8,95.46598
-38.77623,8,95.483043
-221.838676,8,95.490608
-100.035429,8,95.498628
-138.733955,8,95.506149
-10.414966,8,95.515016
-78.808219,8,95.523041
-91.072208,8,95.531189
-88.504571,8,95.537189
-60.702746,8,95.544082
-36.170597,8,95.550103
-115.218657,8,95.559505
-28.485072,8,95.566784
1.304826,8,95.575275
-25.623803,8,95.575275
-30.61811,8,95.592978
-128.995811,8,95.592978
-25.072372,8,95.606886
-23.383968,8,95.606886
-94.906325,8,95.606886
-13.498759,8,95.622928
-67.782264,8,95.622928
-17.930734,8,95.622928
-5.185894,8,95.842721
-41.572686,8,95.849964
-61.267823,8,95.859311
-23.115317,8,95.873306
-33.619466,8,95.883282
-42.092928,8,95.890735
-17.325501,8,95.898748
-33.758203,8,95.906235
-2.885256,8,95.913988
-5.79623,8,95.924001
-30.497034,8,95.933129
-15.721228,8,95.941333
-22.345397,8,95.948332
-126.515493,8,95.956332
-10.822222,8,95.963515
-103.868344,8,95.975514
-1.183167,8,95.983351
-22.902055,8,95.991363
-92.231035,8,95.998652
-55.07629,8,96.005652
-21.247761,8,96.011555
-128.9171,8,96.019564
-33.568973,8,96.027315
-74.232699,8,96.033062
-4.843497,8,96.045116
-128.28223,8,96.052128
-104.839705,8,96.060521
-24.770673,8,96.066527
-112.723533,8,96.078548
-14.519792,8,96.084538
