episode,reward,rolling_reward,length,time
2292,-48.195025,-58.895664230000136,8,29.313574
2293,-175.532332,-60.16639322000014,8,29.334307
2294,-122.106332,-60.18762983000014,8,29.355419
2295,0.453962,-59.20698476000014,8,29.370243
2296,-116.878062,-59.258721500000135,8,29.387367
2297,-35.984722,-58.337867350000145,8,29.407138
2298,-21.970867,-58.419122540000146,8,29.420673
2299,-121.912001,-59.17790891000014,8,29.435827
2300,-2.911978,-58.60925092000014,8,29.448504
2301,-38.045347,-58.857549480000145,8,29.471406
2302,-35.250721,-58.35940196000015,8,29.493597
2303,-3.712744,-57.79030480000016,8,29.509254
2304,-34.784039,-57.24267747000016,8,29.525486
2305,-58.96796,-57.663713940000164,8,29.548497
2306,-13.326202,-56.655615140000165,8,29.55981
2307,-26.131708,-55.964012670000166,8,29.570744
2308,-34.781887,-54.861197920000166,8,29.59078
2309,-63.762592,-54.44388875000017,8,29.605622
2310,-24.537215,-53.900637690000174,8,29.619424
2311,-99.877846,-54.47344614000018,8,29.628985
2312,-42.719523,-54.50627172000018,8,29.638192
2313,-9.288931,-53.90181694000018,8,29.655566
2314,-149.289053,-55.01088028000018,8,29.673581
2315,-4.029827,-54.659778990000184,8,29.687823
2316,-136.93472,-55.977673260000195,8,29.702871
2317,-86.420017,-56.8140108800002,8,29.719683
2318,0.471016,-55.17947754000019,8,29.733975
2319,-37.137513,-55.28658693000018,8,29.745515
2320,0.302519,-54.17583823000019,8,29.757719
2321,-81.280899,-54.8889585700002,8,29.77354
2322,-17.74555,-54.99046698000019,8,29.787615
2323,-38.128798,-54.37872046000019,8,29.798956
2324,-72.448728,-54.907943260000195,8,29.808348
2325,-2.766277,-54.36477878000019,8,29.828766
2326,-10.394708,-54.41493125000018,8,29.842291
2327,-67.779795,-54.778628370000185,8,29.858399
2328,-133.723132,-55.93573617000019,8,29.869852
2329,-106.556891,-56.31580266000019,8,29.88394
2330,-6.94216,-56.19928125000018,8,29.894457
2331,-43.644869,-56.03527255000018,8,29.909137
2332,-82.469328,-56.36986027000018,8,29.921984
2333,-24.354391,-55.63693110000018,8,29.939761
2334,-99.569964,-56.25911725000019,8,29.95117
2335,-46.726316,-55.347536570000194,8,29.961691
2336,-25.23898,-55.398182050000194,8,29.971984
2337,-108.682148,-55.77886755000019,8,29.986095
2338,-61.090558,-56.252328900000194,8,29.996627
2339,-34.15076,-56.197420900000196,8,30.014043
2340,-23.433742,-56.1315598300002,8,30.02556
2341,-45.308694,-55.976181100000204,8,30.049495
2342,-116.553541,-56.3327880100002,8,30.061869
2343,-19.557429,-56.134672120000204,8,30.074006
2344,-55.301895,-56.2851571300002,8,30.082459
2345,-40.558257,-56.1631484900002,8,30.096723
2346,-18.111364,-55.6778856200002,8,30.107519
2347,-39.150263,-55.896452360000204,8,30.122267
2348,-28.802897,-55.9752065000002,8,30.132264
2349,-57.590622,-56.514803110000194,8,30.147701
2350,-23.278064,-56.2907261700002,8,30.163333
2351,-49.199933,-56.3127737100002,8,30.173885
2352,-5.373704,-56.1411492300002,8,30.192451
2353,-40.026401,-55.9830910100002,8,30.207696
2354,-36.740011,-55.92603140000019,8,30.218882
2355,-66.639203,-54.86865268000019,8,30.229943
2356,-32.309516,-55.013760810000186,8,30.240867
2357,-104.603825,-54.86154270000019,8,30.254676
2358,-41.18209,-55.16380327000019,8,30.269581
2359,-101.838731,-55.94672393000019,8,30.279995
2360,-74.065132,-56.12288581000019,8,30.291562
2361,-90.261218,-55.785206330000186,8,30.302983
2362,-101.441739,-56.70179816000018,8,30.311576
2363,-192.830531,-58.496242620000174,8,30.322877
2364,-18.764642,-58.30850036000018,8,30.338581
2365,-17.287344,-57.524501950000186,8,30.353717
2366,-55.226656,-56.62311189000018,8,30.363415
2367,-50.396556,-56.88444498000018,8,30.373483
2368,-31.758251,-56.80840047000018,8,30.390602
2369,-4.756902,-56.15144222000018,8,30.400808
2370,-27.746579,-55.28009895000017,8,30.416905
2371,-16.797858,-54.10255039000017,8,30.426504
2372,-16.414539,-53.63960686000018,8,30.43544
2373,-120.28304,-53.657292870000184,8,30.453128
2374,-4.06207,-53.31382723000018,8,30.462985
2375,-4.087177,-52.79683906000018,8,30.470799
2376,-22.128115,-52.31371461000019,8,30.485543
2377,-63.76212,-51.79800005000019,8,30.507795
2378,-272.549128,-54.26497271000019,8,30.516031
2379,-13.327851,-54.21549771000018,8,30.527544
2380,-23.945959,-54.18334300000018,8,30.541757
2381,-114.62209,-54.406508100000174,8,30.558798
2382,-37.417319,-54.53901545000018,8,30.569462
2383,-17.443281,-54.27351049000018,8,30.582101
2384,-41.034972,-53.52463845000018,8,30.594622
2385,-212.814872,-55.387086060000186,8,30.609479
2386,-62.409734,-55.64507206000018,8,30.624172
2387,-37.461775,-55.43500181000019,8,30.635526
2388,-85.360529,-55.20858481000018,8,30.650128
2389,-75.536014,-55.308813330000184,8,30.670152
2390,-8.299968,-55.21641249000018,8,30.684574
2391,-62.791371,-55.29601433000019,8,30.696674
2392,-97.766632,-55.79173040000019,8,30.708292
2393,-6.134148,-54.09774856000019,8,30.722951
2394,-10.283399,-52.979519230000186,8,30.737706
2395,-9.721693,-53.08127578000019,8,30.752191
2396,-37.0351,-52.28284616000019,8,30.767838
2397,-46.540294,-52.388401880000195,8,30.784036
2398,-92.764074,-53.09633395000019,8,30.796584
2399,-4.150534,-51.9187192800002,8,30.809659
2400,2.793562,-51.861663880000194,8,30.826005
2401,-104.177608,-52.52298649000019,8,30.84087
2402,6.083014,-52.109649140000194,8,30.865986
2403,-38.021472,-52.45273642000019,8,30.881074
2404,-58.167045,-52.686566480000195,8,30.891591
2405,-43.327302,-52.53015990000019,8,30.911802
2406,-134.015501,-53.737052890000186,8,30.92549
2407,-38.548546,-53.861221270000186,8,30.93749
2408,-22.874509,-53.742147490000185,8,30.951262
2409,-18.801196,-53.29253353000019,8,30.973832
2410,-77.089877,-53.81806015000019,8,30.988526
2411,-2.263441,-52.84191610000019,8,31.002762
2412,-39.272207,-52.80744294000019,8,31.015388
2413,-35.284863,-53.06740226000019,8,31.033971
2414,-116.40623,-52.73857403000018,8,31.053187
2415,-51.405134,-53.212327100000174,8,31.065665
2416,-24.392465,-52.08690455000017,8,31.077686
2417,-75.457149,-51.97727587000017,8,31.099185
2418,-16.120317,-52.14318920000017,8,31.105597
2419,-125.626952,-53.02808359000017,8,31.122893
2420,1.571769,-53.015391090000165,8,31.135644
2421,-88.978883,-53.09237093000016,8,31.154317
2422,-0.562268,-52.92053811000016,8,31.165752
2423,-19.185921,-52.73110934000017,8,31.177883
2424,-76.687967,-52.77350173000016,8,31.190567
2425,-28.462283,-53.03046179000016,8,31.209796
2426,-57.158264,-53.498097350000165,8,31.220499
2427,-9.132634,-52.911625740000154,8,31.235887
2428,-25.177876,-51.826173180000154,8,31.250372
2429,-109.315838,-51.85376265000016,8,31.267779
2430,-34.351355,-52.127854600000155,8,31.275794
2431,-10.835419,-51.79976010000016,8,31.287619
2432,-89.643979,-51.87150661000016,8,31.300983
2433,-37.272352,-52.00068622000016,8,31.3218
2434,-40.029977,-51.40528635000016,8,31.332896
2435,-90.533689,-51.84336008000016,8,31.344119
2436,-112.502706,-52.71599734000016,8,31.357661
2437,-102.703093,-52.65620679000016,8,31.374744
2438,-37.842101,-52.423722220000165,8,31.387928
2439,-134.350385,-53.425718470000156,8,31.403958
2440,-118.143798,-54.37281903000016,8,31.415378
2441,-0.588435,-53.92561644000015,8,31.435867
2442,-86.722295,-53.62730398000014,8,31.446547
2443,-29.152866,-53.723258350000144,8,31.456136
2444,-35.473861,-53.52497801000015,8,31.466753
2445,-160.026223,-54.71965767000015,8,31.481379
2446,-4.648874,-54.585032770000154,8,31.490915
2447,-19.30511,-54.38658124000015,8,31.501374
2448,-51.443976,-54.61299203000015,8,31.511472
2449,-123.66871,-55.273772910000154,8,31.520521
2450,-40.889434,-55.44988661000015,8,31.532228
2451,-47.937595,-55.437263230000156,8,31.540932
2452,-52.394105,-55.90746724000016,8,31.567607
2453,-35.104141,-55.85824464000016,8,31.587679
2454,-23.024607,-55.72109060000016,8,31.60388
2455,-57.378795,-55.62848652000016,8,31.617867
2456,-63.837985,-55.94377121000016,8,31.632051
2457,5.590896,-54.84182400000016,8,31.648906
2458,7.407583,-54.35592727000016,8,31.657984
2459,-115.300885,-54.490548810000156,8,31.670033
2460,-25.864604,-54.00854353000016,8,31.68181
2461,-86.365173,-53.96958308000016,8,31.698351
2462,-143.196372,-54.38712941000017,8,31.71568
2463,-52.584975,-52.98467385000017,8,31.724031
2464,-45.757826,-53.25460569000017,8,31.741656
2465,-45.879574,-53.540527990000164,8,31.755625
2466,-33.907254,-53.32733397000016,8,31.767946
2467,-61.456738,-53.43793579000017,8,31.783975
2468,-77.50394,-53.89539268000016,8,31.793549
2469,-136.833071,-55.21615437000016,8,31.809292
2470,-20.471057,-55.14339915000016,8,31.817437
2471,-113.55845,-56.111005070000154,8,31.831943
2472,-64.426634,-56.591126020000154,8,31.843462
2473,-175.971297,-57.14800859000015,8,31.855849
2474,-36.43184,-57.47170629000016,8,31.868883
2475,-95.332944,-58.38416396000015,8,31.879756
2476,-16.072776,-58.32361057000015,8,31.890829
2477,-87.19768,-58.55796617000014,8,31.915894
2478,-1.672744,-55.84920233000015,8,31.929712
2479,-36.511683,-56.08104065000015,8,31.941541
2480,-8.530945,-55.926890510000156,8,31.95433
2481,-109.036523,-55.871034840000156,8,31.975742
2482,-69.611263,-56.19297428000015,8,31.989991
2483,-35.217076,-56.37071223000015,8,32.000808
2484,-16.333064,-56.12369315000015,8,32.009325
2485,-21.048632,-54.20603075000015,8,32.029469
2486,-106.093513,-54.64286854000015,8,32.039706
2487,-5.819246,-54.32644325000015,8,32.050454
2488,-58.893621,-54.06177417000016,8,32.061602
2489,-0.04671,-53.30688113000016,8,32.079466
2490,-42.631322,-53.650194670000154,8,32.090856
2491,-140.499206,-54.42727302000016,8,32.101448
2492,-143.170922,-54.88131592000016,8,32.111602
2493,-110.068978,-55.92066422000016,8,32.125718
2494,-41.224354,-56.23007377000016,8,32.139697
2495,2.876833,-56.10408851000015,8,32.150533
2496,-80.536587,-56.53910338000015,8,32.161444
2497,-44.599351,-56.519693950000146,8,32.175472
2498,-42.330392,-56.01535713000015,8,32.185539
2499,-189.158414,-57.865435930000146,8,32.197641
2500,-34.619813,-58.23956968000015,8,32.207149
2501,-38.034453,-57.578138130000156,8,32.220969
2502,-105.76077,-58.69657597000015,8,32.229483
2503,-37.46012,-58.69096245000014,8,32.247886
2504,-33.725508,-58.446547080000144,8,32.257549
2505,-93.019838,-58.94347244000015,8,32.271672
2506,-101.829677,-58.62161420000015,8,32.283535
2507,-18.763124,-58.42375998000015,8,32.291633
2508,-53.121815,-58.72623304000015,8,32.298029
2509,-0.093908,-58.539160160000144,8,32.309151
2510,-22.417115,-57.992432540000145,8,32.320809
2511,-101.917771,-58.98897584000015,8,32.325366
2512,-72.154889,-59.317802660000154,8,32.345655
2513,-80.786692,-59.77282095000015,8,32.358466
2514,-60.591093,-59.214669580000155,8,32.372505
2515,-50.674416,-59.20736240000016,8,32.379546
2516,-56.564356,-59.52908131000016,8,32.390396
2517,-25.03361,-59.02484592000016,8,32.405651
2518,-28.870611,-59.15234886000017,8,32.415674
2519,-46.356984,-58.35964918000017,8,32.42175
2520,-45.37288,-58.82909567000017,8,32.433897
2521,-67.667419,-58.61598103000018,8,32.441506
2522,-50.534049,-59.11569884000018,8,32.457716
2523,-88.083715,-59.80467678000017,8,32.467171
2524,-50.281878,-59.54061589000017,8,32.475694
2525,-26.796669,-59.523959750000174,8,32.491433
2526,-52.412391,-59.47650102000018,8,32.499206
2527,-57.888428,-59.96405896000019,8,32.517864
2528,6.807095,-59.64420925000019,8,32.525425
2529,-32.158137,-58.872632240000186,8,32.537374
2530,4.220919,-58.48690950000018,8,32.552899
2531,-18.652722,-58.56508253000018,8,32.561466
2532,-4.332293,-57.71196567000018,8,32.575799
2533,-93.033672,-58.269578870000174,8,32.585402
2534,-72.565899,-58.59493809000018,8,32.597989
2535,-39.730901,-58.08691021000018,8,32.605811
2536,-58.443309,-57.54631624000018,8,32.617623
2537,-141.912784,-57.93841315000018,8,32.625762
2538,-63.870156,-58.19869370000018,8,32.640872
2539,-13.339068,-56.98858053000018,8,32.658032
2540,-93.582724,-56.74296979000018,8,32.668201
2541,0.958807,-56.72749737000018,8,32.685668
2542,-43.449881,-56.29477323000018,8,32.694797
2543,-112.721501,-57.13045958000018,8,32.706641
2544,-117.508779,-57.95080876000017,8,32.716447
2545,-55.981917,-56.91036570000018,8,32.733164
2546,-47.856532,-57.34244228000017,8,32.746186
2547,-26.790534,-57.417296520000164,8,32.758563
2548,-55.066286,-57.45351962000017,8,32.770811
2549,-101.527095,-57.232103470000176,8,32.785987
2550,-77.695262,-57.60016175000018,8,32.802584
2551,-40.523566,-57.52602146000017,8,32.824354
2552,-15.99125,-57.16199291000017,8,32.866559
2553,-55.9763,-57.370714500000176,8,32.943728
2554,-16.479093,-57.30525936000017,8,32.975946
2555,-64.827751,-57.379748920000175,8,32.998693
2556,-136.41338,-58.10550287000017,8,33.065911
2557,-20.179292,-58.363204750000165,8,33.10029
2558,-54.631866,-58.98359924000017,8,33.149309
2559,-59.602921,-58.426619600000166,8,33.178459
2560,-44.074384,-58.60871740000016,8,33.19954
2561,-42.960526,-58.174670930000154,8,33.253649
2562,-5.21451,-56.79485231000015,8,33.287724
2563,-38.704467,-56.65604723000015,8,33.315376
2564,-21.540199,-56.413870960000146,8,33.351377
2565,-60.118308,-56.55625830000015,8,33.378898
2566,-135.549113,-57.57267689000016,8,33.40287
2567,-128.534354,-58.24345305000016,8,33.427547
2568,-34.352421,-57.811937860000164,8,33.450355
2569,-0.17555,-56.44536265000016,8,33.473586
2570,-35.551192,-56.596164000000165,8,33.493447
2571,-43.858445,-55.899163950000165,8,33.534707
2572,-105.547943,-56.310377040000155,8,33.553538
2573,-77.1977,-55.32264107000015,8,33.583392
2574,-96.556635,-55.92388902000015,8,33.607181
2575,-58.517629,-55.555735870000156,8,33.63539
2576,-94.093141,-56.33593952000015,8,33.655332
2577,-40.359104,-55.867553760000156,8,33.692601
2578,-95.521672,-56.80604304000015,8,33.720447
2579,-49.934246,-56.94026867000015,8,33.765405
2580,-18.221761,-57.03717683000014,8,33.783355
2581,-72.511804,-56.671929640000144,8,33.805737
2582,-87.80425,-56.85385951000015,8,33.82745
2583,-37.849271,-56.88018146000015,8,33.844276
2584,-72.723069,-57.44408151000014,8,33.867522
2585,-14.756904,-57.38116423000014,8,33.889707
2586,-32.354253,-56.643771630000145,8,33.907595
2587,-54.403634,-57.12961551000015,8,33.923442
2588,-3.069351,-56.57137281000015,8,33.939415
2589,-3.329483,-56.60420054000016,8,33.965771
2590,-15.128328,-56.329170600000154,8,33.985543
2591,-24.692519,-55.17110373000015,8,33.995692
2592,-121.335451,-54.95274902000015,8,34.005614
2593,-39.492621,-54.246985450000146,8,34.024479
2594,-40.153839,-54.236280300000146,8,34.035628
2595,-27.347365,-54.538522280000144,8,34.052221
2596,-90.541893,-54.638575340000145,8,34.064136
2597,-9.480753,-54.28738936000014,8,34.081038
2598,-112.154483,-54.985630270000144,8,34.099001
2599,-15.864638,-53.252692510000145,8,34.109613
2600,-12.097492,-53.02746930000014,8,34.123711
2601,-40.047114,-53.04759591000013,8,34.140574
2602,-18.443814,-52.17442635000014,8,34.158468
2603,-41.366197,-52.213487120000146,8,34.17153
2604,-59.114659,-52.46737863000014,8,34.181638
2605,-83.476734,-52.37194759000013,8,34.205653
2606,-29.882026,-51.65247108000014,8,34.217606
2607,-17.367579,-51.638515630000136,8,34.228134
2608,-113.232286,-52.23962034000014,8,34.240919
2609,-15.562138,-52.39430264000014,8,34.261948
2610,-43.306726,-52.60319875000014,8,34.274101
2611,-47.495675,-52.058977790000135,8,34.28681
2612,-100.763707,-52.345065970000135,8,34.297638
2613,-14.638488,-51.68358393000013,8,34.31653
2614,-40.805881,-51.48573181000013,8,34.33305
2615,-134.917712,-52.32816477000014,8,34.346399
2616,-49.83353,-52.26085651000014,8,34.355563
2617,-19.097125,-52.20149166000014,8,34.37537
2618,-72.835609,-52.641141640000136,8,34.389658
2619,-68.774305,-52.86531485000013,8,34.399064
2620,-8.378084,-52.495366890000135,8,34.41304
2621,-35.536934,-52.17406204000012,8,34.434067
2622,-6.403095,-51.732752500000124,8,34.450639
2623,-14.652692,-50.998442270000126,8,34.46785
2624,-61.159713,-51.10722062000013,8,34.481072
2625,-92.988703,-51.76914096000012,8,34.50037
2626,-137.044157,-52.615458620000126,8,34.515537
2627,-55.132773,-52.587902070000126,8,34.538376
2628,-37.03327,-53.026305720000124,8,34.553669
2629,-85.127717,-53.55600152000013,8,34.570043
2630,-26.491577,-53.863126480000126,8,34.580976
2631,-12.386446,-53.80046372000013,8,34.592991
2632,-192.286582,-55.68000661000013,8,34.599587
2633,-78.270225,-55.532372140000135,8,34.618157
2634,-34.31025,-55.149815650000136,8,34.630985
2635,-1.31131,-54.76561974000014,8,34.640807
2636,-120.747175,-55.38865840000014,8,34.655498
2637,-59.900246,-54.56853302000014,8,34.674347
2638,-155.232991,-55.48216137000014,8,34.687648
2639,-60.817787,-55.956948560000136,8,34.704127
2640,-33.372936,-55.35485068000013,8,34.715523
2641,-68.519289,-56.049631640000136,8,34.733489
2642,-36.664005,-55.981772880000136,8,34.744519
2643,-15.832632,-55.01288419000013,8,34.757305
2644,-13.975025,-53.97754665000013,8,34.774247
2645,2.247598,-53.39525150000013,8,34.789595
2646,-25.093791,-53.16762409000014,8,34.802381
2647,-105.050308,-53.95022183000014,8,34.815377
2648,-39.892733,-53.79848630000013,8,34.825578
2649,-13.423618,-52.91745153000013,8,34.835492
2650,-73.10382,-52.871537110000126,8,34.853055
2651,-13.768558,-52.60398703000013,8,34.864552
2652,-33.036146,-52.77443599000013,8,34.885396
2653,-15.96402,-52.37431319000013,8,34.899314
2654,-179.040388,-53.999926140000134,8,34.90572
2655,-79.45939,-54.14624253000014,8,34.920702
2656,-81.916233,-53.60127106000014,8,34.931001
2657,-42.276634,-53.82224448000014,8,34.94361
2658,-67.252277,-53.94844859000013,8,34.95586
2659,-201.401802,-55.36643740000014,8,34.968782
2660,-95.385023,-55.87954379000014,8,34.977912
2661,-138.599722,-56.83593575000015,8,34.991798
2662,-2.947519,-56.81326584000015,8,35.005828
2663,-159.385898,-58.020080150000155,8,35.018584
2664,-36.223384,-58.16691200000016,8,35.035664
2665,-38.098502,-57.94671394000015,8,35.048854
2666,-41.830146,-57.009524270000156,8,35.063361
2667,-59.640508,-56.32058581000015,8,35.080932
2668,-39.500525,-56.37206685000017,8,35.092167
2669,-9.867621,-56.468987560000166,8,35.106755
2670,-29.353505,-56.40701069000017,8,35.118162
2671,-43.655276,-56.404979000000175,8,35.13348
2672,-2.069145,-55.370191020000185,8,35.135492
2673,-21.936462,-54.817578640000185,8,35.155526
2674,-76.810939,-54.62012168000018,8,35.165982
2675,3.069369,-54.00425170000019,8,35.183992
2676,-115.065987,-54.21398016000018,8,35.199809
2677,-45.841982,-54.268808940000184,8,35.22393
2678,-108.694304,-54.400535260000176,8,35.235811
2679,-27.120871,-54.172401510000185,8,35.246818
2680,-7.092302,-54.061106920000185,8,35.255924
2681,-46.807136,-53.80406024000019,8,35.266639
2682,-71.928792,-53.64530566000018,8,35.285624
2683,-83.295836,-54.099771310000186,8,35.293634
2684,-11.222269,-53.48476331000019,8,35.302645
2685,1.410624,-53.32308803000019,8,35.315651
2686,-65.296235,-53.652507850000184,8,35.325713
2687,-25.262139,-53.36109290000019,8,35.337904
2688,-31.521761,-53.645617000000186,8,35.347968
2689,-117.839993,-54.790722100000174,8,35.365676
2690,-5.49634,-54.69440222000017,8,35.375762
2691,-8.255031,-54.53002734000017,8,35.395717
2692,-110.396398,-54.42063681000017,8,35.405561
2693,-144.031703,-55.46602763000016,8,35.415807
2694,-23.186455,-55.29635379000017,8,35.425703
2695,4.225601,-54.980624130000166,8,35.435531
2696,-31.319995,-54.388405150000175,8,35.452834
2697,-38.491228,-54.67850990000017,8,35.465763
2698,-55.151736,-54.108482430000166,8,35.472833
2699,-83.990629,-54.78974234000017,8,35.475959
2700,-11.253139,-54.78129881000017,8,35.498775
2701,-20.618228,-54.58700995000017,8,35.511294
2702,-26.444493,-54.66701674000017,8,35.525856
2703,-124.44947,-55.49784947000016,8,35.535852
2704,-69.314724,-55.59985012000016,8,35.54703
2705,-56.514983,-55.33023261000017,8,35.565451
2706,-8.366471,-55.11507706000017,8,35.579783
2707,-37.245564,-55.31385691000017,8,35.589779
2708,-79.089421,-54.97242826000016,8,35.601329
2709,-67.860384,-55.49541072000015,8,35.612755
2710,-30.803713,-55.37038059000016,8,35.625873
2711,-98.355796,-55.878981800000155,8,35.635798
2712,-20.276453,-55.07410926000016,8,35.649824
2713,-60.972528,-55.53744966000016,8,35.66588
2714,0.90645,-55.12032635000016,8,35.686515
2715,-103.173835,-54.80288758000015,8,35.701755
2716,-4.706189,-54.351614170000154,8,35.718827
2717,-167.185841,-55.832501330000156,8,35.734063
2718,-13.016596,-55.234311200000164,8,35.744587
2719,1.968575,-54.52688240000017,8,35.757485
2720,-40.281519,-54.84591675000017,8,35.771613
2721,-21.856312,-54.709110530000174,8,35.801819
2722,-50.628057,-55.15136015000017,8,35.819678
2723,-36.916604,-55.373999270000176,8,35.833199
2724,-29.804087,-55.06044301000018,8,35.848311
2725,-29.169,-54.42224598000018,8,35.863557
2726,-85.325792,-53.90506233000017,8,35.88177
2727,-57.146217,-53.92519677000018,8,35.907461
2728,-6.847616,-53.623340230000174,8,35.920894
2729,-39.842349,-53.17048655000017,8,35.938688
2730,-12.558154,-53.031152320000174,8,35.954358
2731,-120.577841,-54.113066270000175,8,35.969503
2732,-44.902607,-52.63922652000017,8,35.983591
2733,-22.781971,-52.08434398000018,8,35.999711
2734,-108.619166,-52.827433140000174,8,36.017865
2735,-18.68057,-53.00112574000018,8,36.029475
2736,-45.965725,-52.25331124000017,8,36.0412
2737,-86.472948,-52.51903826000017,8,36.057263
2738,-68.932259,-51.65603094000017,8,36.073361
2739,-67.43121,-51.722165170000174,8,36.093092
2740,-60.509614,-51.99353195000017,8,36.105686
2741,-16.284412,-51.47118318000017,8,36.125728
2742,-150.943651,-52.61397964000017,8,36.145374
2743,-4.810232,-52.50375564000017,8,36.165414
2744,-57.933897,-52.943344360000175,8,36.182751
2745,-129.324989,-54.25907023000017,8,36.200792
2746,-15.246687,-54.16059919000017,8,36.213315
2747,-143.468609,-54.544782200000164,8,36.24884
2748,-70.227167,-54.848126540000166,8,36.268911
2749,-22.379172,-54.937682080000165,8,36.296739
2750,-44.088242,-54.647526300000166,8,36.313271
2751,-11.860857,-54.62844929000016,8,36.326494
2752,-26.991849,-54.56800632000016,8,36.35239
2753,-61.5878,-55.024244120000155,8,36.371455
2754,-95.913837,-54.192978610000154,8,36.383249
2755,-49.772543,-53.896110140000154,8,36.397958
2756,-4.269565,-53.119643460000155,8,36.412217
2757,-8.812891,-52.78500603000015,8,36.427717
2758,-155.526695,-53.66775021000015,8,36.443314
2759,-100.72231,-52.660955290000146,8,36.455463
2760,-92.549899,-52.63260405000015,8,36.473355
2761,-77.185897,-52.01846580000015,8,36.489078
2762,-134.087697,-53.32986758000015,8,36.501766
2763,-29.405971,-52.03006831000015,8,36.513853
2764,-30.014994,-51.967984410000156,8,36.531519
2765,-101.717731,-52.60417670000015,8,36.547545
2766,-57.914098,-52.76501622000015,8,36.555648
2767,-200.895473,-54.177565870000144,8,36.575553
2768,-31.478014,-54.097340760000144,8,36.587645
2769,-111.44713,-55.113135850000134,8,36.603329
2770,-144.652148,-56.26612228000013,8,36.617706
2771,-20.778662,-56.03735614000013,8,36.63038
2772,-44.475128,-56.461415970000125,8,36.648403
2773,-15.386179,-56.39591314000013,8,36.665481
2774,-46.477137,-56.09257512000013,8,36.675532
2775,-26.123857,-56.38450738000012,8,36.691694
2776,-65.049347,-55.884340980000125,8,36.705469
2777,-93.556526,-56.361486420000126,8,36.727349
2778,-42.41158,-55.698659180000135,8,36.737786
2779,-9.513261,-55.52258308000013,8,36.756799
2780,-90.559321,-56.35725327000013,8,36.767488
2781,-95.717308,-56.84635499000013,8,36.785724
2782,-30.20465,-56.429113570000126,8,36.807714
2783,-102.390299,-56.62005820000012,8,36.823795
2784,2.654514,-56.481290370000124,8,36.836713
2785,-35.522193,-56.85061854000012,8,36.852346
2786,-4.588668,-56.24354287000013,8,36.871436
2787,-11.061993,-56.101541410000124,8,36.884758
2788,-12.161492,-55.90793872000013,8,36.900845
2789,-54.585056,-55.27538935000013,8,36.928388
2790,-136.262946,-56.583055410000135,8,36.935433
2791,-47.532148,-56.97582658000014,8,36.957855
2792,-20.988987,-56.08175247000014,8,36.973716
2793,-38.841548,-55.02985092000014,8,36.993742
2794,-86.102799,-55.65901436000015,8,37.008369
2795,-5.331167,-55.75458204000015,8,37.017562
2796,-8.966345,-55.53104554000015,8,37.039338
2797,-1.901117,-55.165144430000154,8,37.063138
2798,-26.988842,-54.88351549000016,8,37.078173
2799,-19.456165,-54.23817085000015,8,37.09273
2800,-231.060232,-56.436241780000145,8,37.105426
2801,-155.08728,-57.78093230000014,8,37.121603
2802,-9.410292,-57.61059029000014,8,37.151295
2803,-44.347664,-56.80957223000014,8,37.165502
2804,-54.567961,-56.66210460000014,8,37.183688
2805,-21.616935,-56.31312412000014,8,37.207042
2806,-337.949356,-59.60895297000014,8,37.223575
2807,-14.065952,-59.37715685000014,8,37.237768
2808,-35.528347,-58.94154611000015,8,37.26086
2809,-46.03605,-58.723302770000146,8,37.288386
2810,-158.085952,-59.99612516000015,8,37.3038
2811,-98.766339,-60.00023059000014,8,37.317638
2812,-27.012743,-60.06759349000014,8,37.333731
2813,-65.534736,-60.113215570000136,8,37.355265
2814,-142.149093,-61.54377100000014,8,37.38207
2815,8.351162,-60.42852103000015,8,37.39749
2816,-36.396609,-60.745425230000144,8,37.413335
2817,-95.116211,-60.02472893000014,8,37.437757
2818,3.000443,-59.86455854000013,8,37.45564
2819,-51.184713,-60.39609142000013,8,37.485613
2820,-74.754093,-60.74081716000013,8,37.507763
2821,-53.193195,-61.05418599000012,8,37.532106
2822,-24.317348,-60.79107890000012,8,37.54782
2823,-57.826476,-61.00017762000012,8,37.572889
2824,-72.357524,-61.42571199000012,8,37.601327
2825,-119.710578,-62.33112777000012,8,37.632098
2826,-6.626213,-61.54413198000012,8,37.657813
2827,-28.016766,-61.25283747000012,8,37.689647
2828,-26.115828,-61.44551959000011,8,37.713486
2829,8.464191,-60.962454190000116,8,37.735589
2830,-16.887086,-61.00574351000011,8,37.752872
2831,-31.547724,-60.11544234000011,8,37.77201
2832,-121.445932,-60.8808755900001,8,37.792657
2833,-3.066995,-60.6837258300001,8,37.824078
2834,-2.483388,-59.6223680500001,8,37.850417
2835,-24.424096,-59.67980331000009,8,37.875927
2836,-54.006476,-59.76021082000008,8,37.895588
2837,-111.128332,-60.00676466000009,8,37.927361
2838,-89.726186,-60.214703930000084,8,37.950102
2839,-47.458464,-60.01497647000009,8,37.973683
2840,-101.725455,-60.4271348800001,8,37.989835
2841,-92.10814,-61.1853721600001,8,38.014651
2842,-24.268694,-59.918622590000105,8,38.0353
2843,-3.751655,-59.908036820000106,8,38.055459
2844,-1.65419,-59.34523975000011,8,38.074083
2845,-110.334665,-59.15533651000012,8,38.09941
2846,-24.689703,-59.24976667000012,8,38.12099
2847,-35.961398,-58.17469456000013,8,38.142034
2848,-47.392138,-57.946344270000125,8,38.177874
2849,-160.974883,-59.332301380000125,8,38.206446
2850,6.683168,-58.82458728000013,8,38.226375
2851,-34.388041,-59.049859120000136,8,38.269823
