agent,episode,num_nodes,num_services,episodes,seed,reward,placed_rate,failed_count,used_nodes,avg_cpu_util,avg_mem_util,max_cpu_util,max_mem_util,cpu_imbalance,mem_imbalance,hotspot_count,total_latency_cost,avg_latency_cost,failed_dependency_edges,effective_latency_cost,avg_effective_latency_cost
Random,0,5,5,50,999,-53.712981515879434,0.6,2,2,0.38448000000000004,0.41313875,0.86575,0.75195,0.2839914357863631,0.2671207072186655,1,3.259763213381164,1.0155025586857207,4,27.459763213381166,8.554443368654567
Random,1,5,5,50,999,-64.14399852372173,0.8,1,4,0.4565825,0.41708625,0.9358,0.65305,0.27958826128791603,0.17526056362599088,1,12.776383122952058,4.108161775868829,1,21.27638312295206,6.841280746929922
Random,2,5,5,50,999,-36.54298323076056,0.6,2,3,0.23118,0.29650499999999996,0.5675,0.498125,0.1783835210999043,0.17075055684389434,0,6.449056045006706,1.5282123329399775,5,40.04905604500671,9.490297640996848
Random,3,5,5,50,999,-42.18893128610543,0.6,2,2,0.24069749999999995,0.33980625000000003,0.525575,0.7655749999999999,0.16909809586450109,0.25730348654361446,0,9.231766291438573,2.2738340619306827,4,28.031766291438572,6.904375933851864
Random,4,5,5,50,999,-127.40408879309189,1.0,0,3,0.49728249999999996,0.5086875,0.8979249999999999,0.9963500000000001,0.221112865353873,0.35544587263745236,2,11.27017531699455,3.4784491719118984,0,11.27017531699455,3.4784491719118984
Random,5,5,5,50,999,-139.05625503508634,0.6,2,2,0.443075,0.37681749999999997,0.9961499999999999,0.69555,0.3017495981770315,0.2166368524743655,1,3.3010260388670014,0.9623982620603502,3,29.601026038866998,8.630036746025363
Random,6,5,5,50,999,-98.69932715598631,0.8,1,3,0.3313325,0.4349075,0.5208625,0.97835,0.14690775753853164,0.29369643124321415,1,11.261881719576984,2.9025468349425214,2,30.06188171957698,7.747907659684789
Random,7,5,5,50,999,-44.80609104010743,1.0,0,4,0.404775,0.52081,0.6666,0.939775,0.19988387753893508,0.23170984757342533,1,7.571126144497905,2.458157839122696,0,7.571126144497905,2.458157839122696
Random,8,5,5,50,999,-109.09386457635576,0.8,1,3,0.43481500000000006,0.37244875000000005,0.94615,0.9107000000000001,0.2968024475977245,0.29109672437825546,2,12.452380308285719,2.8045901595238107,3,34.152380308285714,7.691977546911198
Random,9,5,5,50,999,-94.22790013755852,1.0,0,4,0.4854075,0.46919625,0.9595,0.9007499999999999,0.30718899308894515,0.26120981693362905,1,23.433226056970575,6.420061933416596,0,23.433226056970575,6.420061933416596
Random,10,5,5,50,999,-23.94499112374864,0.8,1,2,0.41942749999999995,0.35435875,0.6356499999999999,0.75795,0.12762412693139175,0.3158828865161106,0,8.500025585949684,2.3224113622813345,3,25.000025585949686,6.83060808359281
Random,11,5,5,50,999,-72.23959973974758,0.8,1,3,0.3924975,0.39883375,0.815525,0.93465,0.24391960002222046,0.3212944842158047,2,19.318715432359294,4.4513169198984555,1,28.118715432359295,6.478966689483709
Random,12,5,5,50,999,-1.4924454164053524,1.0,0,3,0.32765750000000005,0.43084625,0.7245250000000001,0.7225625,0.23098799449322038,0.23061550622735671,0,6.427819736279321,1.9073649069078102,0,6.427819736279321,1.9073649069078102
Random,13,5,5,50,999,-112.33439378600058,0.8,1,3,0.39312,0.52045375,0.77625,0.9856375,0.2486645136524309,0.33640341945163105,1,7.702094772370693,1.920721888371744,3,29.60209477237069,7.382068521788202
Random,14,5,5,50,999,-21.118434103032676,0.8,1,4,0.4194699999999999,0.49289875,0.639175,0.7807999999999999,0.1640075481494678,0.2659171109810348,0,14.62446199453408,3.5932339052909295,2,32.824461994534076,8.0649783770354
Random,15,5,5,50,999,-104.59843430329677,1.0,0,2,0.32086,0.4123212499999999,0.750625,0.992575,0.24656485079994675,0.3519161484732549,1,6.9507904604923505,2.220699827633339,0,6.9507904604923505,2.220699827633339
Random,16,5,5,50,999,-28.30753554197925,1.0,0,3,0.422435,0.45488124999999996,0.804325,0.8952875,0.2859244032956963,0.25286554894597646,1,13.128915245171193,3.3577788350821463,0,13.128915245171193,3.3577788350821463
