agent,episode,num_nodes,num_services,episodes,seed,reward,placed_rate,failed_count,used_nodes,avg_cpu_util,avg_mem_util,max_cpu_util,max_mem_util,cpu_imbalance,mem_imbalance,hotspot_count,total_latency_cost,avg_latency_cost,failed_dependency_edges,effective_latency_cost,avg_effective_latency_cost
Random,0,5,5,50,999,-53.458593603482186,0.6,2,2,0.38448000000000004,0.41313875,0.86575,0.75195,0.2839914357863631,0.2671207072186655,1,1.8464970333964716,0.575232720684259,4,26.046497033396474,8.114173530653106
Random,1,5,5,50,999,-63.016474410363585,0.8,1,4,0.4565825,0.41708625,0.9358,0.65305,0.27958826128791603,0.17526056362599088,1,6.512360270962337,2.0940065179943206,1,15.012360270962336,4.827125489055413
Random,2,5,5,50,999,-35.63300010843269,0.6,2,3,0.23118,0.29650499999999996,0.5675,0.498125,0.1783835210999043,0.17075055684389434,0,1.3935942542962776,0.33023560528347806,5,34.993594254296276,8.29232091334035
Random,3,5,5,50,999,-43.3598048287574,0.6,2,2,0.24069749999999995,0.33980625000000003,0.525575,0.7655749999999999,0.16909809586450109,0.25730348654361446,0,15.736619306171715,3.8760146074314563,4,34.536619306171715,8.506556479352637
Random,4,5,5,50,999,-127.30155937488257,1.0,0,3,0.49728249999999996,0.5086875,0.8979249999999999,0.9963500000000001,0.221112865353873,0.35544587263745236,2,10.70056743805392,3.3026442710042963,0,10.70056743805392,3.3026442710042963
Random,5,5,5,50,999,-138.79864702253215,0.6,2,2,0.443075,0.37681749999999997,0.9961499999999999,0.69555,0.3017495981770315,0.2166368524743655,1,1.869870413566047,0.5451517240717338,3,28.169870413566045,8.212790208036747
Random,6,5,5,50,999,-98.72705954206222,0.8,1,3,0.3313325,0.4349075,0.5208625,0.97835,0.14690775753853164,0.29369643124321415,1,11.415950531109752,2.942255291523132,2,30.215950531109748,7.787616116265399
Random,7,5,5,50,999,-46.24014470617662,1.0,0,4,0.404775,0.52081,0.6666,0.939775,0.19988387753893508,0.23170984757342533,1,15.538090955993408,5.044834725971885,0,15.538090955993408,5.044834725971885
Random,8,5,5,50,999,-108.78878614078981,0.8,1,3,0.43481500000000006,0.37244875000000005,0.94615,0.9107000000000001,0.2968024475977245,0.29109672437825546,2,10.757500110697123,2.422860385292145,3,32.457500110697126,7.310247772679534
Random,9,5,5,50,999,-92.82271622605573,1.0,0,4,0.4854075,0.46919625,0.9595,0.9007499999999999,0.30718899308894515,0.26120981693362905,1,15.626648770843945,4.281273635847656,0,15.626648770843945,4.281273635847656
