agent,episode,num_nodes,num_services,episodes,seed,reward,placed_rate,failed_count,used_nodes,avg_cpu_util,avg_mem_util,max_cpu_util,max_mem_util,cpu_imbalance,mem_imbalance,hotspot_count,total_latency_cost,avg_latency_cost,failed_dependency_edges,effective_latency_cost,avg_effective_latency_cost
Random,0,8,10,20,999,-137.89041415304087,0.5,5,3,0.371034375,0.34569296875,0.89975,0.8437000000000001,0.2962825095394333,0.23924841450292436,2,1.730547173783747,0.1971010448500851,8,59.63054717378374,6.791634074462841
Random,1,8,10,20,999,-208.80226120938744,0.7,3,4,0.46859375000000003,0.40272656250000005,0.97575,0.95445,0.2824622088937297,0.2939892500218639,3,16.25707051994427,2.270540575411211,4,45.35707051994427,6.334786385467078
Random,2,8,10,20,999,-34.89799724638208,0.9,1,5,0.4473390625,0.40196875,0.8202499999999999,0.67315,0.2801180756505234,0.2429664435581846,1,39.24166083855519,5.239207054546754,1,46.84166083855519,6.253893302877863
Random,3,8,10,20,999,-43.01166033630302,0.8,2,5,0.426684375,0.3805609375,0.8438,0.518075,0.2531433393626462,0.12795196924278057,1,18.092722005124397,2.25595037470379,4,45.192722005124395,5.635002743781097
Random,4,8,10,20,999,-96.6523883430179,0.8,2,5,0.47695156250000004,0.42310468749999997,0.928825,0.7433124999999999,0.320531365009089,0.2435896633667387,1,22.70050995397466,2.639594180694728,4,50.60050995397466,5.883780227206356
Random,5,8,10,20,999,-50.39634646045082,0.9,1,7,0.4760718749999999,0.49840703125,0.904925,0.7841,0.24698772819891146,0.22613567975569296,1,32.131734672646786,4.031585278876636,2,47.131734672646786,5.913642995313274
Random,6,8,10,20,999,-40.27805422803348,0.8,2,5,0.463778125,0.3484,0.808575,0.67335,0.2787175198811009,0.17947041179798273,1,13.239587266333297,1.6304910426518837,6,48.1395872663333,5.9285205993021295
Random,7,8,10,20,999,-77.12184872439093,0.7,3,6,0.45432031250000005,0.5054132812500001,0.73915,0.86805,0.22232490476509506,0.2841211171719245,2,17.707069620389326,2.2329217680188305,8,64.00706962038933,8.071509409885161
Random,8,8,10,20,999,-108.36612961100971,0.7,3,6,0.4753078125,0.4075484375,0.80925,0.926275,0.24988311134107505,0.3039839366764701,2,17.7904757784268,2.0783266096292987,7,66.89047577842679,7.814307918040512
Random,9,8,10,20,999,-103.9005684083809,0.9,1,6,0.5196203125000001,0.36790703125,0.82345,0.9751375,0.23807084587115784,0.2651591102055058,2,28.527931976896642,3.865573438603881,3,46.22793197689664,6.263947422343718
